country_code,reference_date_1_january_31_december,life_expectancy_at_birth_females_years,variant
600,2002,72.784,Estimates
600,2003,73.01,Estimates
600,2004,73.227,Estimates
600,2005,73.436,Estimates
600,2006,73.64,Estimates
600,2007,73.844,Estimates
600,2008,74.048,Estimates
600,2009,74.252,Estimates
600,2010,74.452,Estimates
600,2011,74.642,Estimates
600,2012,74.817,Estimates
600,2013,74.976,Estimates
600,2014,75.118,Estimates
600,2015,75.246,Estimates
600,2015,75.246,Medium variant
600,2016,75.362,Medium variant
600,2017,75.473,Medium variant
600,2018,75.583,Medium variant
600,2019,75.694,Medium variant
600,2020,75.81,Medium variant
600,2021,75.929,Medium variant
600,2022,76.05,Medium variant
600,2023,76.172,Medium variant
600,2024,76.294,Medium variant
600,2025,76.416,Medium variant
600,2026,76.538,Medium variant
600,2027,76.658,Medium variant
600,2028,76.777,Medium variant
600,2029,76.895,Medium variant
600,2030,77.011,Medium variant
600,2031,77.127,Medium variant
600,2032,77.243,Medium variant
600,2033,77.359,Medium variant
600,2034,77.475,Medium variant
600,2035,77.593,Medium variant
600,2036,77.712,Medium variant
600,2037,77.832,Medium variant
600,2038,77.954,Medium variant
600,2039,78.076,Medium variant
600,2040,78.198,Medium variant
600,2041,78.318,Medium variant
600,2042,78.437,Medium variant
600,2043,78.552,Medium variant
600,2044,78.666,Medium variant
600,2045,78.777,Medium variant
600,2046,78.888,Medium variant
600,2047,78.999,Medium variant
600,2048,79.111,Medium variant
600,2049,79.224,Medium variant
600,2050,79.339,Medium variant
600,2051,79.455,Medium variant
600,2052,79.571,Medium variant
600,2053,79.688,Medium variant
600,2054,79.803,Medium variant
600,2055,79.918,Medium variant
600,2056,80.031,Medium variant
600,2057,80.143,Medium variant
600,2058,80.253,Medium variant
600,2059,80.362,Medium variant
600,2060,80.471,Medium variant
600,2061,80.579,Medium variant
600,2062,80.688,Medium variant
600,2063,80.798,Medium variant
600,2064,80.909,Medium variant
600,2065,81.02,Medium variant
600,2066,81.131,Medium variant
600,2067,81.242,Medium variant
600,2068,81.353,Medium variant
600,2069,81.462,Medium variant
600,2070,81.571,Medium variant
600,2071,81.679,Medium variant
600,2072,81.786,Medium variant
600,2073,81.895,Medium variant
600,2074,82.003,Medium variant
600,2075,82.113,Medium variant
600,2076,82.224,Medium variant
600,2077,82.336,Medium variant
600,2078,82.45,Medium variant
600,2079,82.564,Medium variant
600,2080,82.678,Medium variant
600,2081,82.79,Medium variant
600,2082,82.9,Medium variant
600,2083,83.007,Medium variant
600,2084,83.112,Medium variant
600,2085,83.216,Medium variant
600,2086,83.319,Medium variant
600,2087,83.423,Medium variant
600,2088,83.529,Medium variant
600,2089,83.637,Medium variant
600,2090,83.747,Medium variant
600,2091,83.859,Medium variant
600,2092,83.971,Medium variant
600,2093,84.084,Medium variant
600,2094,84.196,Medium variant
600,2095,84.307,Medium variant
600,2096,84.418,Medium variant
600,2097,84.527,Medium variant
600,2098,84.635,Medium variant
600,2099,84.742,Medium variant
604,1950,44.168,Estimates
604,1951,44.359,Estimates
604,1952,44.758,Estimates
604,1953,45.191,Estimates
604,1954,45.658,Estimates
604,1955,46.157,Estimates
604,1956,46.686,Estimates
604,1957,47.242,Estimates
604,1958,47.819,Estimates
604,1959,48.406,Estimates
604,1960,48.99,Estimates
604,1961,49.559,Estimates
604,1962,50.106,Estimates
604,1963,50.628,Estimates
604,1964,51.133,Estimates
604,1965,51.645,Estimates
604,1966,52.195,Estimates
604,1967,52.808,Estimates
604,1968,53.494,Estimates
604,1969,54.251,Estimates
604,1970,55.06,Estimates
604,1971,55.893,Estimates
604,1972,56.715,Estimates
604,1973,57.501,Estimates
604,1974,58.24,Estimates
604,1975,58.931,Estimates
604,1976,59.584,Estimates
604,1977,60.22,Estimates
604,1978,60.855,Estimates
604,1979,61.493,Estimates
604,1980,62.137,Estimates
604,1981,62.783,Estimates
604,1982,63.425,Estimates
604,1983,64.056,Estimates
604,1984,64.673,Estimates
604,1985,65.272,Estimates
604,1986,65.849,Estimates
604,1987,66.404,Estimates
604,1988,66.94,Estimates
604,1989,67.46,Estimates
604,1990,67.969,Estimates
604,1991,68.474,Estimates
604,1992,68.98,Estimates
604,1993,69.492,Estimates
604,1994,70.011,Estimates
604,1995,70.538,Estimates
604,1996,71.075,Estimates
604,1997,71.614,Estimates
604,1998,72.149,Estimates
604,1999,72.672,Estimates
604,2000,73.177,Estimates
604,2001,73.653,Estimates
604,2002,74.098,Estimates
604,2003,74.507,Estimates
604,2004,74.879,Estimates
604,2005,75.209,Estimates
604,2006,75.497,Estimates
604,2007,75.75,Estimates
604,2008,75.975,Estimates
604,2009,76.181,Estimates
604,2010,76.378,Estimates
604,2011,76.576,Estimates
604,2012,76.781,Estimates
604,2013,76.999,Estimates
604,2014,77.233,Estimates
604,2015,77.48,Estimates
604,2015,77.48,Medium variant
604,2016,77.737,Medium variant
604,2017,77.995,Medium variant
604,2018,78.248,Medium variant
604,2019,78.492,Medium variant
604,2020,78.726,Medium variant
604,2021,78.95,Medium variant
604,2022,79.166,Medium variant
604,2023,79.377,Medium variant
604,2024,79.584,Medium variant
604,2025,79.787,Medium variant
604,2026,79.989,Medium variant
604,2027,80.189,Medium variant
604,2028,80.389,Medium variant
604,2029,80.587,Medium variant
604,2030,80.783,Medium variant
604,2031,80.975,Medium variant
604,2032,81.163,Medium variant
604,2033,81.345,Medium variant
604,2034,81.522,Medium variant
604,2035,81.695,Medium variant
604,2036,81.866,Medium variant
604,2037,82.035,Medium variant
604,2038,82.205,Medium variant
604,2039,82.374,Medium variant
604,2040,82.543,Medium variant
604,2041,82.711,Medium variant
604,2042,82.875,Medium variant
604,2043,83.036,Medium variant
604,2044,83.192,Medium variant
604,2045,83.345,Medium variant
604,2046,83.495,Medium variant
604,2047,83.643,Medium variant
604,2048,83.791,Medium variant
604,2049,83.939,Medium variant
604,2050,84.084,Medium variant
604,2051,84.226,Medium variant
604,2052,84.364,Medium variant
604,2053,84.498,Medium variant
604,2054,84.627,Medium variant
604,2055,84.755,Medium variant
604,2056,84.884,Medium variant
604,2057,85.016,Medium variant
604,2058,85.152,Medium variant
604,2059,85.292,Medium variant
604,2060,85.435,Medium variant
604,2061,85.578,Medium variant
604,2062,85.721,Medium variant
