country_code,reference_date_1_january_31_december,births_thousands,variant
954,1966,8.772,Estimates
954,1967,8.821,Estimates
954,1968,8.874,Estimates
954,1969,8.935,Estimates
954,1970,9.013,Estimates
954,1971,9.102,Estimates
954,1972,9.207,Estimates
954,1973,9.327,Estimates
954,1974,9.46,Estimates
954,1975,9.611,Estimates
954,1976,9.783,Estimates
954,1977,9.976,Estimates
954,1978,10.188,Estimates
954,1979,10.416,Estimates
954,1980,10.657,Estimates
954,1981,10.909,Estimates
954,1982,11.165,Estimates
954,1983,11.421,Estimates
954,1984,11.672,Estimates
954,1985,11.911,Estimates
954,1986,12.139,Estimates
954,1987,12.352,Estimates
954,1988,12.549,Estimates
954,1989,12.73,Estimates
954,1990,12.89,Estimates
954,1991,13.027,Estimates
954,1992,13.144,Estimates
954,1993,13.239,Estimates
954,1994,13.307,Estimates
954,1995,13.34,Estimates
954,1996,13.332,Estimates
954,1997,13.283,Estimates
954,1998,13.19,Estimates
954,1999,13.056,Estimates
954,2000,12.885,Estimates
954,2001,12.683,Estimates
954,2002,12.457,Estimates
954,2003,12.219,Estimates
954,2004,11.981,Estimates
954,2005,11.753,Estimates
954,2006,11.543,Estimates
954,2007,11.356,Estimates
954,2008,11.194,Estimates
954,2009,11.06,Estimates
954,2010,10.955,Estimates
954,2011,10.877,Estimates
954,2012,10.816,Estimates
954,2013,10.77,Estimates
954,2014,10.733,Estimates
954,2015,10.705,Estimates
954,2015,10.705,Medium variant
954,2016,10.683,Medium variant
954,2017,10.671,Medium variant
954,2018,10.663,Medium variant
954,2019,10.664,Medium variant
954,2020,10.668,Medium variant
954,2021,10.675,Medium variant
954,2022,10.686,Medium variant
954,2023,10.699,Medium variant
954,2024,10.713,Medium variant
954,2025,10.728,Medium variant
954,2026,10.743,Medium variant
954,2027,10.754,Medium variant
954,2028,10.768,Medium variant
954,2029,10.779,Medium variant
954,2030,10.787,Medium variant
954,2031,10.79,Medium variant
954,2032,10.792,Medium variant
954,2033,10.786,Medium variant
954,2034,10.775,Medium variant
954,2035,10.76,Medium variant
954,2036,10.742,Medium variant
954,2037,10.719,Medium variant
954,2038,10.691,Medium variant
954,2039,10.66,Medium variant
954,2040,10.626,Medium variant
954,2041,10.587,Medium variant
954,2042,10.543,Medium variant
954,2043,10.496,Medium variant
954,2044,10.445,Medium variant
954,2045,10.393,Medium variant
954,2046,10.339,Medium variant
954,2047,10.285,Medium variant
954,2048,10.23,Medium variant
954,2049,10.177,Medium variant
954,2050,10.128,Medium variant
954,2051,10.081,Medium variant
954,2052,10.039,Medium variant
954,2053,10.0,Medium variant
954,2054,9.963,Medium variant
954,2055,9.931,Medium variant
954,2056,9.9,Medium variant
954,2057,9.87,Medium variant
954,2058,9.842,Medium variant
954,2059,9.815,Medium variant
954,2060,9.787,Medium variant
954,2061,9.759,Medium variant
954,2062,9.729,Medium variant
954,2063,9.701,Medium variant
954,2064,9.669,Medium variant
954,2065,9.637,Medium variant
954,2066,9.604,Medium variant
954,2067,9.567,Medium variant
954,2068,9.53,Medium variant
954,2069,9.49,Medium variant
954,2070,9.448,Medium variant
954,2071,9.405,Medium variant
954,2072,9.36,Medium variant
954,2073,9.31,Medium variant
954,2074,9.261,Medium variant
954,2075,9.209,Medium variant
954,2076,9.157,Medium variant
954,2077,9.104,Medium variant
954,2078,9.051,Medium variant
954,2079,8.996,Medium variant
954,2080,8.943,Medium variant
954,2081,8.891,Medium variant
954,2082,8.84,Medium variant
954,2083,8.791,Medium variant
954,2084,8.741,Medium variant
954,2085,8.692,Medium variant
954,2086,8.645,Medium variant
954,2087,8.599,Medium variant
954,2088,8.552,Medium variant
954,2089,8.509,Medium variant
954,2090,8.468,Medium variant
954,2091,8.426,Medium variant
954,2092,8.385,Medium variant
954,2093,8.347,Medium variant
954,2094,8.308,Medium variant
954,2095,8.271,Medium variant
954,2096,8.237,Medium variant
954,2097,8.203,Medium variant
954,2098,8.171,Medium variant
954,2099,8.139,Medium variant
957,1950,11.801,Estimates
957,1951,11.921,Estimates
957,1952,12.165,Estimates
957,1953,12.415,Estimates
957,1954,12.669,Estimates
957,1955,12.928,Estimates
957,1956,13.193,Estimates
957,1957,13.461,Estimates
957,1958,13.73,Estimates
957,1959,14.002,Estimates
957,1960,14.264,Estimates
957,1961,14.52,Estimates
957,1962,14.759,Estimates
957,1963,14.976,Estimates
957,1964,15.166,Estimates
957,1965,15.321,Estimates
957,1966,15.433,Estimates
957,1967,15.5,Estimates
957,1968,15.534,Estimates
957,1969,15.533,Estimates
957,1970,15.512,Estimates
957,1971,15.484,Estimates
957,1972,15.459,Estimates
957,1973,15.448,Estimates
957,1974,15.461,Estimates
957,1975,15.509,Estimates
957,1976,15.587,Estimates
957,1977,15.693,Estimates
957,1978,15.82,Estimates
957,1979,15.963,Estimates
957,1980,16.117,Estimates
957,1981,16.284,Estimates
957,1982,16.455,Estimates
957,1983,16.623,Estimates
957,1984,16.779,Estimates
957,1985,16.911,Estimates
957,1986,17.007,Estimates
957,1987,17.069,Estimates
957,1988,17.088,Estimates
957,1989,17.066,Estimates
957,1990,17.005,Estimates
957,1991,16.903,Estimates
957,1992,16.772,Estimates
957,1993,16.623,Estimates
957,1994,16.46,Estimates
957,1995,16.295,Estimates
957,1996,16.137,Estimates
957,1997,15.983,Estimates
957,1998,15.842,Estimates
957,1999,15.716,Estimates
957,2000,15.603,Estimates
957,2001,15.513,Estimates
957,2002,15.433,Estimates
957,2003,15.364,Estimates
957,2004,15.299,Estimates
957,2005,15.232,Estimates
957,2006,15.154,Estimates
957,2007,15.061,Estimates
957,2008,14.951,Estimates
957,2009,14.826,Estimates
957,2010,14.685,Estimates
957,2011,14.538,Estimates
957,2012,14.39,Estimates
957,2013,14.25,Estimates
957,2014,14.118,Estimates
957,2015,14.003,Estimates
957,2015,14.003,Medium variant
957,2016,13.905,Medium variant
957,2017,13.823,Medium variant
957,2018,13.755,Medium variant
957,2019,13.697,Medium variant
957,2020,13.653,Medium variant
957,2021,13.613,Medium variant
957,2022,13.582,Medium variant
957,2023,13.551,Medium variant
957,2024,13.523,Medium variant
957,2025,13.494,Medium variant
957,2026,13.468,Medium variant
957,2027,13.44,Medium variant
957,2028,13.414,Medium variant
957,2029,13.391,Medium variant
957,2030,13.367,Medium variant
957,2031,13.341,Medium variant
957,2032,13.308,Medium variant
957,2033,13.271,Medium variant
957,2034,13.228,Medium variant
957,2035,13.176,Medium variant
957,2036,13.116,Medium variant
957,2037,13.049,Medium variant
957,2038,12.977,Medium variant
957,2039,12.899,Medium variant
957,2040,12.814,Medium variant
957,2041,12.724,Medium variant
957,2042,12.631,Medium variant
957,2043,12.534,Medium variant
957,2044,12.437,Medium variant
957,2045,12.339,Medium variant
957,2046,12.242,Medium variant
957,2047,12.147,Medium variant
957,2048,12.054,Medium variant
957,2049,11.965,Medium variant
957,2050,11.88,Medium variant
957,2051,11.799,Medium variant
957,2052,11.725,Medium variant
957,2053,11.653,Medium variant
957,2054,11.587,Medium variant
957,2055,11.524,Medium variant
957,2056,11.466,Medium variant
957,2057,11.409,Medium variant
957,2058,11.356,Medium variant
957,2059,11.305,Medium variant
957,2060,11.251,Medium variant
957,2061,11.199,Medium variant
957,2062,11.143,Medium variant
957,2063,11.088,Medium variant
957,2064,11.028,Medium variant
957,2065,10.966,Medium variant
957,2066,10.898,Medium variant
957,2067,10.825,Medium variant
957,2068,10.748,Medium variant
957,2069,10.665,Medium variant
957,2070,10.58,Medium variant
957,2071,10.489,Medium variant
957,2072,10.393,Medium variant
957,2073,10.295,Medium variant
957,2074,10.197,Medium variant
957,2075,10.099,Medium variant
957,2076,9.999,Medium variant
957,2077,9.902,Medium variant
957,2078,9.807,Medium variant
957,2079,9.713,Medium variant
957,2080,9.621,Medium variant
957,2081,9.533,Medium variant
957,2082,9.451,Medium variant
957,2083,9.373,Medium variant
957,2084,9.295,Medium variant
957,2085,9.221,Medium variant
957,2086,9.151,Medium variant
957,2087,9.085,Medium variant
957,2088,9.023,Medium variant
957,2089,8.961,Medium variant
957,2090,8.902,Medium variant
957,2091,8.842,Medium variant
957,2092,8.784,Medium variant
957,2093,8.727,Medium variant
957,2094,8.671,Medium variant
957,2095,8.615,Medium variant
957,2096,8.558,Medium variant
957,2097,8.498,Medium variant
957,2098,8.444,Medium variant
957,2099,8.384,Medium variant
1500,1950,6027.855,Estimates
1500,1951,6113.901,Estimates
1500,1952,6282.886,Estimates
1500,1953,6445.642,Estimates
1500,1954,6602.178,Estimates
1500,1955,6752.628,Estimates
1500,1956,6897.545,Estimates
1500,1957,7037.76,Estimates
1500,1958,7174.825,Estimates
1500,1959,7311.402,Estimates
1500,1960,7450.619,Estimates
1500,1961,7595.793,Estimates
1500,1962,7750.223,Estimates
1500,1963,7916.216,Estimates
1500,1964,8094.494,Estimates
1500,1965,8284.572,Estimates
1500,1966,8484.614,Estimates
1500,1967,8690.885,Estimates
1500,1968,8900.023,Estimates
1500,1969,9110.152,Estimates
1500,1970,9318.638,Estimates
1500,1971,9523.27,Estimates
1500,1972,9724.665,Estimates
1500,1973,9924.564,Estimates
1500,1974,10125.008,Estimates
1500,1975,10330.156,Estimates
1500,1976,10545.028,Estimates
1500,1977,10773.216,Estimates
1500,1978,11016.682,Estimates
1500,1979,11275.488,Estimates
1500,1980,11547.476,Estimates
1500,1981,11828.707,Estimates
1500,1982,12114.242,Estimates
1500,1983,12400.361,Estimates
1500,1984,12685.732,Estimates
1500,1985,12970.24,Estimates
1500,1986,13255.171,Estimates
1500,1987,13543.554,Estimates
1500,1988,13837.973,Estimates
1500,1989,14139.515,Estimates
1500,1990,14449.823,Estimates
1500,1991,14770.275,Estimates
1500,1992,15100.238,Estimates
1500,1993,15438.23,Estimates
1500,1994,15782.555,Estimates
1500,1995,16130.418,Estimates
1500,1996,16478.621,Estimates
1500,1997,16824.566,Estimates
1500,1998,17166.402,Estimates
1500,1999,17503.269,Estimates
1500,2000,17835.813,Estimates
1500,2001,18165.942,Estimates
1500,2002,18496.168,Estimates
1500,2003,18828.057,Estimates
1500,2004,19161.561,Estimates
1500,2005,19494.973,Estimates
1500,2006,19825.642,Estimates
1500,2007,20151.624,Estimates
1500,2008,20472.307,Estimates
1500,2009,20788.627,Estimates
1500,2010,21103.493,Estimates
1500,2011,21420.874,Estimates
1500,2012,21744.106,Estimates
1500,2013,22075.073,Estimates
1500,2014,22413.805,Estimates
1500,2015,22758.648,Estimates
1500,2015,22758.648,Medium variant
1500,2016,23106.557,Medium variant
1500,2017,23453.562,Medium variant
1500,2018,23796.576,Medium variant
1500,2019,24134.351,Medium variant
1500,2020,24466.745,Medium variant
1500,2021,24794.787,Medium variant
1500,2022,25120.647,Medium variant
1500,2023,25445.931,Medium variant
1500,2024,25770.976,Medium variant
1500,2025,26095.87,Medium variant
1500,2026,26420.361,Medium variant
1500,2027,26743.581,Medium variant
1500,2028,27064.666,Medium variant
1500,2029,27383.089,Medium variant
1500,2030,27698.565,Medium variant
1500,2031,28011.011,Medium variant
1500,2032,28320.3,Medium variant
1500,2033,28626.038,Medium variant
1500,2034,28927.605,Medium variant
1500,2035,29224.364,Medium variant
1500,2036,29515.77,Medium variant
1500,2037,29801.413,Medium variant
1500,2038,30080.864,Medium variant
1500,2039,30353.69,Medium variant
1500,2040,30619.514,Medium variant
1500,2041,30878.16,Medium variant
1500,2042,31129.835,Medium variant
1500,2043,31374.774,Medium variant
1500,2044,31613.081,Medium variant
1500,2045,31844.912,Medium variant
1500,2046,32070.467,Medium variant
1500,2047,32289.99,Medium variant
1500,2048,32503.707,Medium variant
1500,2049,32711.796,Medium variant
1500,2050,32914.276,Medium variant
1500,2051,33111.069,Medium variant
1500,2052,33302.12,Medium variant
1500,2053,33487.483,Medium variant
1500,2054,33667.364,Medium variant
1500,2055,33842.184,Medium variant
1500,2056,34012.421,Medium variant
1500,2057,34178.31,Medium variant
1500,2058,34339.888,Medium variant
1500,2059,34497.018,Medium variant
1500,2060,34649.357,Medium variant
1500,2061,34796.412,Medium variant
1500,2062,34937.602,Medium variant
1500,2063,35072.466,Medium variant
1500,2064,35200.771,Medium variant
1500,2065,35322.593,Medium variant
1500,2066,35438.242,Medium variant
1500,2067,35548.027,Medium variant
1500,2068,35652.032,Medium variant
1500,2069,35750.007,Medium variant
1500,2070,35841.404,Medium variant
1500,2071,35925.543,Medium variant
1500,2072,36001.929,Medium variant
1500,2073,36070.295,Medium variant
1500,2074,36130.667,Medium variant
1500,2075,36183.214,Medium variant
1500,2076,36228.28,Medium variant
1500,2077,36266.578,Medium variant
1500,2078,36298.825,Medium variant
1500,2079,36325.541,Medium variant
1500,2080,36347.235,Medium variant
1500,2081,36364.267,Medium variant
1500,2082,36376.66,Medium variant
1500,2083,36384.399,Medium variant
1500,2084,36387.528,Medium variant
1500,2085,36385.835,Medium variant
1500,2086,36378.945,Medium variant
1500,2087,36366.563,Medium variant
1500,2088,36348.578,Medium variant
1500,2089,36325.14,Medium variant
1500,2090,36296.565,Medium variant
1500,2091,36263.259,Medium variant
1500,2092,36225.62,Medium variant
1500,2093,36184.017,Medium variant
1500,2094,36138.763,Medium variant
1500,2095,36090.038,Medium variant
1500,2096,36037.939,Medium variant
1500,2097,35982.53,Medium variant
1500,2098,35923.823,Medium variant
1500,2099,35861.823,Medium variant
1501,1950,33428.872,Estimates
1501,1951,33803.601,Estimates
1501,1952,34548.598,Estimates
1501,1953,35284.69,Estimates
1501,1954,36011.87,Estimates
1501,1955,36730.062,Estimates
1501,1956,37439.055,Estimates
1501,1957,38138.991,Estimates
1501,1958,38829.918,Estimates
1501,1959,39511.647,Estimates
1501,1960,40184.441,Estimates
1501,1961,40849.189,Estimates
1501,1962,41507.787,Estimates
1501,1963,42163.62,Estimates
1501,1964,42821.387,Estimates
1501,1965,43487.404,Estimates
1501,1966,44168.023,Estimates
1501,1967,44867.193,Estimates
1501,1968,45587.504,Estimates
1501,1969,46330.318,Estimates
1501,1970,47093.054,Estimates
1501,1971,47870.414,Estimates
1501,1972,48657.283,Estimates
1501,1973,49451.372,Estimates
1501,1974,50254.281,Estimates
1501,1975,51078.792,Estimates
1501,1976,51942.098,Estimates
1501,1977,52850.156,Estimates
1501,1978,53798.247,Estimates
1501,1979,54772.384,Estimates
1501,1980,55750.939,Estimates
1501,1981,56707.988,Estimates
1501,1982,57615.65,Estimates
1501,1983,58449.282,Estimates
1501,1984,59192.169,Estimates
1501,1985,59830.179,Estimates
1501,1986,60357.702,Estimates
1501,1987,60788.484,Estimates
1501,1988,61138.488,Estimates
1501,1989,61417.869,Estimates
1501,1990,61635.214,Estimates
1501,1991,61798.421,Estimates
1501,1992,61920.427,Estimates
1501,1993,62017.664,Estimates
1501,1994,62107.278,Estimates
1501,1995,62207.876,Estimates
1501,1996,62334.666,Estimates
1501,1997,62492.609,Estimates
1501,1998,62684.434,Estimates
1501,1999,62913.087,Estimates
1501,2000,63178.601,Estimates
1501,2001,63476.524,Estimates
1501,2002,63794.14,Estimates
1501,2003,64118.607,Estimates
1501,2004,64441.401,Estimates
1501,2005,64755.24,Estimates
1501,2006,65055.33,Estimates
1501,2007,65339.925,Estimates
1501,2008,65606.506,Estimates
1501,2009,65850.813,Estimates
1501,2010,66069.447,Estimates
1501,2011,66260.837,Estimates
1501,2012,66426.353,Estimates
1501,2013,66567.224,Estimates
1501,2014,66683.285,Estimates
1501,2015,66773.317,Estimates
1501,2015,66773.317,Medium variant
1501,2016,66836.104,Medium variant
1501,2017,66873.085,Medium variant
1501,2018,66887.167,Medium variant
1501,2019,66881.884,Medium variant
1501,2020,66860.809,Medium variant
1501,2021,66827.358,Medium variant
1501,2022,66785.462,Medium variant
1501,2023,66739.479,Medium variant
1501,2024,66693.658,Medium variant
1501,2025,66651.861,Medium variant
1501,2026,66616.554,Medium variant
1501,2027,66587.536,Medium variant
1501,2028,66564.526,Medium variant
1501,2029,66548.038,Medium variant
1501,2030,66538.305,Medium variant
1501,2031,66534.881,Medium variant
1501,2032,66535.775,Medium variant
1501,2033,66538.816,Medium variant
1501,2034,66542.402,Medium variant
1501,2035,66545.77,Medium variant
1501,2036,66548.725,Medium variant
1501,2037,66550.467,Medium variant
1501,2038,66549.338,Medium variant
1501,2039,66542.916,Medium variant
1501,2040,66528.381,Medium variant
1501,2041,66503.14,Medium variant
1501,2042,66465.534,Medium variant
1501,2043,66414.227,Medium variant
1501,2044,66348.144,Medium variant
1501,2045,66266.259,Medium variant
1501,2046,66168.279,Medium variant
1501,2047,66056.004,Medium variant
1501,2048,65931.653,Medium variant
1501,2049,65797.046,Medium variant
1501,2050,65653.702,Medium variant
1501,2051,65502.882,Medium variant
1501,2052,65346.23,Medium variant
1501,2053,65185.876,Medium variant
1501,2054,65024.158,Medium variant
1501,2055,64863.251,Medium variant
1501,2056,64704.726,Medium variant
1501,2057,64549.102,Medium variant
1501,2058,64396.958,Medium variant
