country_code,reference_date_1_january_31_december,crude_death_rate,variant
108,2000,14.153,Estimates
108,2001,13.941,Estimates
108,2002,13.786,Estimates
108,2003,13.649,Estimates
108,2004,13.514,Estimates
108,2005,13.366,Estimates
108,2006,13.196,Estimates
108,2007,13.007,Estimates
108,2008,12.801,Estimates
108,2009,12.577,Estimates
108,2010,12.336,Estimates
108,2011,12.082,Estimates
108,2012,11.824,Estimates
108,2013,11.566,Estimates
108,2014,11.313,Estimates
108,2015,11.066,Estimates
174,1950,25.732,Estimates
174,1951,25.712,Estimates
174,1952,25.649,Estimates
174,1953,25.54,Estimates
174,1954,25.385,Estimates
174,1955,25.183,Estimates
174,1956,24.936,Estimates
174,1957,24.646,Estimates
174,1958,24.316,Estimates
174,1959,23.951,Estimates
174,1960,23.558,Estimates
174,1961,23.144,Estimates
174,1962,22.718,Estimates
174,1963,22.288,Estimates
174,1964,21.86,Estimates
174,1965,21.436,Estimates
174,1966,21.015,Estimates
174,1967,20.592,Estimates
174,1968,20.168,Estimates
174,1969,19.745,Estimates
174,1970,19.333,Estimates
174,1971,18.94,Estimates
174,1972,18.572,Estimates
174,1973,18.228,Estimates
174,1974,17.904,Estimates
174,1975,17.59,Estimates
174,1976,17.271,Estimates
174,1977,16.935,Estimates
174,1978,16.572,Estimates
174,1979,16.18,Estimates
174,1980,15.759,Estimates
174,1981,15.313,Estimates
174,1982,14.854,Estimates
174,1983,14.393,Estimates
174,1984,13.937,Estimates
174,1985,13.488,Estimates
174,1986,13.048,Estimates
174,1987,12.616,Estimates
174,1988,12.195,Estimates
174,1989,11.79,Estimates
174,1990,11.407,Estimates
174,1991,11.051,Estimates
174,1992,10.725,Estimates
174,1993,10.432,Estimates
174,1994,10.174,Estimates
174,1995,9.957,Estimates
174,1996,9.783,Estimates
174,1997,9.65,Estimates
174,1998,9.551,Estimates
174,1999,9.478,Estimates
174,2000,9.42,Estimates
174,2001,9.367,Estimates
174,2002,9.309,Estimates
174,2003,9.237,Estimates
174,2004,9.144,Estimates
174,2005,9.028,Estimates
174,2006,8.885,Estimates
174,2007,8.723,Estimates
174,2008,8.548,Estimates
174,2009,8.366,Estimates
174,2010,8.181,Estimates
174,2011,7.999,Estimates
174,2012,7.826,Estimates
174,2013,7.663,Estimates
174,2014,7.514,Estimates
174,2015,7.38,Estimates
262,1950,21.632,Estimates
262,1951,21.47,Estimates
262,1952,21.142,Estimates
262,1953,20.803,Estimates
262,1954,20.452,Estimates
262,1955,20.091,Estimates
262,1956,19.721,Estimates
262,1957,19.345,Estimates
262,1958,18.967,Estimates
262,1959,18.596,Estimates
262,1960,18.24,Estimates
262,1961,17.907,Estimates
262,1962,17.604,Estimates
262,1963,17.332,Estimates
262,1964,17.083,Estimates
262,1965,16.841,Estimates
262,1966,16.585,Estimates
262,1967,16.297,Estimates
262,1968,15.964,Estimates
262,1969,15.586,Estimates
262,1970,15.164,Estimates
262,1971,14.704,Estimates
262,1972,14.228,Estimates
262,1973,13.758,Estimates
262,1974,13.31,Estimates
262,1975,12.909,Estimates
262,1976,12.578,Estimates
262,1977,12.321,Estimates
262,1978,12.133,Estimates
262,1979,12.007,Estimates
262,1980,11.917,Estimates
262,1981,11.829,Estimates
262,1982,11.714,Estimates
262,1983,11.556,Estimates
262,1984,11.357,Estimates
262,1985,11.134,Estimates
262,1986,10.92,Estimates
262,1987,10.75,Estimates
262,1988,10.644,Estimates
262,1989,10.606,Estimates
262,1990,10.62,Estimates
262,1991,10.665,Estimates
262,1992,10.706,Estimates
262,1993,10.721,Estimates
262,1994,10.702,Estimates
262,1995,10.649,Estimates
262,1996,10.576,Estimates
262,1997,10.499,Estimates
262,1998,10.434,Estimates
262,1999,10.38,Estimates
262,2000,10.336,Estimates
262,2001,10.293,Estimates
262,2002,10.241,Estimates
262,2003,10.171,Estimates
262,2004,10.08,Estimates
262,2005,9.965,Estimates
262,2006,9.822,Estimates
262,2007,9.657,Estimates
262,2008,9.479,Estimates
262,2009,9.293,Estimates
262,2010,9.112,Estimates
262,2011,8.947,Estimates
262,2012,8.805,Estimates
262,2013,8.69,Estimates
262,2014,8.606,Estimates
262,2015,8.551,Estimates
232,1950,28.503,Estimates
232,1951,28.326,Estimates
232,1952,27.974,Estimates
232,1953,27.629,Estimates
232,1954,27.29,Estimates
232,1955,26.957,Estimates
232,1956,26.63,Estimates
232,1957,26.308,Estimates
232,1958,25.989,Estimates
232,1959,25.673,Estimates
232,1960,25.356,Estimates
232,1961,25.034,Estimates
232,1962,24.706,Estimates
232,1963,24.369,Estimates
232,1964,24.02,Estimates
232,1965,23.657,Estimates
232,1966,23.276,Estimates
232,1967,22.88,Estimates
232,1968,22.473,Estimates
232,1969,22.061,Estimates
232,1970,21.65,Estimates
232,1971,21.247,Estimates
232,1972,20.859,Estimates
232,1973,20.492,Estimates
232,1974,20.151,Estimates
232,1975,19.842,Estimates
232,1976,19.571,Estimates
232,1977,19.336,Estimates
232,1978,19.126,Estimates
232,1979,18.931,Estimates
232,1980,18.737,Estimates
232,1981,18.525,Estimates
232,1982,18.282,Estimates
232,1983,17.998,Estimates
232,1984,17.668,Estimates
232,1985,17.294,Estimates
232,1986,16.885,Estimates
232,1987,16.455,Estimates
232,1988,16.011,Estimates
232,1989,15.555,Estimates
232,1990,15.074,Estimates
232,1991,14.551,Estimates
232,1992,13.977,Estimates
232,1993,13.356,Estimates
232,1994,12.7,Estimates
232,1995,12.036,Estimates
232,1996,11.393,Estimates
232,1997,10.799,Estimates
232,1998,10.277,Estimates
232,1999,9.837,Estimates
232,2000,9.485,Estimates
232,2001,9.218,Estimates
232,2002,9.014,Estimates
232,2003,8.849,Estimates
232,2004,8.707,Estimates
232,2005,8.569,Estimates
232,2006,8.417,Estimates
232,2007,8.243,Estimates
232,2008,8.044,Estimates
232,2009,7.818,Estimates
232,2010,7.569,Estimates
232,2011,7.308,Estimates
232,2012,7.052,Estimates
232,2013,6.813,Estimates
232,2014,6.598,Estimates
232,2015,6.408,Estimates
231,1950,31.21,Estimates
231,1951,30.896,Estimates
231,1952,30.264,Estimates
231,1953,29.622,Estimates
231,1954,28.971,Estimates
231,1955,28.311,Estimates
231,1956,27.643,Estimates
231,1957,26.971,Estimates
231,1958,26.3,Estimates
231,1959,25.639,Estimates
231,1960,25.001,Estimates
231,1961,24.396,Estimates
231,1962,23.838,Estimates
231,1963,23.336,Estimates
231,1964,22.895,Estimates
231,1965,22.515,Estimates
231,1966,22.191,Estimates
231,1967,21.911,Estimates
231,1968,21.665,Estimates
231,1969,21.451,Estimates
231,1970,21.263,Estimates
231,1971,21.103,Estimates
231,1972,20.972,Estimates
231,1973,20.871,Estimates
231,1974,20.801,Estimates
231,1975,20.773,Estimates
231,1976,20.805,Estimates
231,1977,20.897,Estimates
231,1978,21.032,Estimates
231,1979,21.188,Estimates
231,1980,21.32,Estimates
231,1981,21.377,Estimates
231,1982,21.324,Estimates
231,1983,21.144,Estimates
231,1984,20.837,Estimates
231,1985,20.422,Estimates
231,1986,19.94,Estimates
231,1987,19.439,Estimates
231,1988,18.961,Estimates
231,1989,18.522,Estimates
231,1990,18.129,Estimates
231,1991,17.772,Estimates
231,1992,17.426,Estimates
231,1993,17.069,Estimates
231,1994,16.693,Estimates
231,1995,16.295,Estimates
231,1996,15.875,Estimates
231,1997,15.437,Estimates
231,1998,14.984,Estimates
231,1999,14.513,Estimates
231,2000,14.017,Estimates
231,2001,13.485,Estimates
231,2002,12.914,Estimates
231,2003,12.312,Estimates
231,2004,11.69,Estimates
231,2005,11.065,Estimates
231,2006,10.458,Estimates
231,2007,9.889,Estimates
231,2008,9.372,Estimates
231,2009,8.915,Estimates
231,2010,8.522,Estimates
231,2011,8.189,Estimates
231,2012,7.9,Estimates
231,2013,7.643,Estimates
231,2014,7.411,Estimates
231,2015,7.198,Estimates
404,1950,24.096,Estimates
404,1951,23.988,Estimates
404,1952,23.749,Estimates
404,1953,23.461,Estimates
404,1954,23.123,Estimates
404,1955,22.736,Estimates
404,1956,22.302,Estimates
404,1957,21.825,Estimates
404,1958,21.309,Estimates
404,1959,20.766,Estimates
404,1960,20.207,Estimates
404,1961,19.646,Estimates
404,1962,19.095,Estimates
404,1963,18.568,Estimates
404,1964,18.068,Estimates
404,1965,17.598,Estimates
404,1966,17.152,Estimates
404,1967,16.719,Estimates
404,1968,16.29,Estimates
404,1969,15.863,Estimates
404,1970,15.437,Estimates
404,1971,15.016,Estimates
404,1972,14.603,Estimates
404,1973,14.199,Estimates
404,1974,13.806,Estimates
404,1975,13.418,Estimates
404,1976,13.029,Estimates
404,1977,12.636,Estimates
404,1978,12.241,Estimates
404,1979,11.852,Estimates
404,1980,11.476,Estimates
404,1981,11.126,Estimates
404,1982,10.812,Estimates
404,1983,10.545,Estimates
404,1984,10.329,Estimates
404,1985,10.165,Estimates
404,1986,10.046,Estimates
404,1987,9.965,Estimates
404,1988,9.921,Estimates
404,1989,9.919,Estimates
404,1990,9.978,Estimates
404,1991,10.123,Estimates
404,1992,10.364,Estimates
404,1993,10.695,Estimates
404,1994,11.097,Estimates
404,1995,11.544,Estimates
404,1996,12.005,Estimates
404,1997,12.44,Estimates
404,1998,12.81,Estimates
404,1999,13.085,Estimates
404,2000,13.232,Estimates
404,2001,13.227,Estimates
404,2002,13.08,Estimates
404,2003,12.809,Estimates
404,2004,12.432,Estimates
404,2005,11.972,Estimates
404,2006,11.461,Estimates
404,2007,10.934,Estimates
404,2008,10.424,Estimates
404,2009,9.952,Estimates
404,2010,9.531,Estimates
404,2011,9.164,Estimates
404,2012,8.836,Estimates
404,2013,8.537,Estimates
404,2014,8.265,Estimates
404,2015,8.025,Estimates
450,1950,28.385,Estimates
450,1951,28.23,Estimates
450,1952,27.914,Estimates
450,1953,27.581,Estimates
450,1954,27.234,Estimates
450,1955,26.871,Estimates
450,1956,26.493,Estimates
450,1957,26.1,Estimates
450,1958,25.694,Estimates
450,1959,25.277,Estimates
450,1960,24.851,Estimates
450,1961,24.419,Estimates
450,1962,23.984,Estimates
450,1963,23.551,Estimates
450,1964,23.121,Estimates
450,1965,22.698,Estimates
450,1966,22.282,Estimates
450,1967,21.873,Estimates
450,1968,21.471,Estimates
450,1969,21.076,Estimates
450,1970,20.69,Estimates
450,1971,20.315,Estimates
450,1972,19.949,Estimates
450,1973,19.591,Estimates
450,1974,19.238,Estimates
450,1975,18.879,Estimates
450,1976,18.502,Estimates
450,1977,18.103,Estimates
450,1978,17.688,Estimates
450,1979,17.267,Estimates
450,1980,16.87,Estimates
450,1981,16.532,Estimates
450,1982,16.273,Estimates
450,1983,16.1,Estimates
450,1984,16.002,Estimates
450,1985,15.955,Estimates
450,1986,15.923,Estimates
450,1987,15.863,Estimates
450,1988,15.74,Estimates
450,1989,15.537,Estimates
450,1990,15.24,Estimates
450,1991,14.851,Estimates
450,1992,14.393,Estimates
450,1993,13.891,Estimates
450,1994,13.358,Estimates
450,1995,12.809,Estimates
450,1996,12.255,Estimates
450,1997,11.707,Estimates
450,1998,11.175,Estimates
450,1999,10.671,Estimates
450,2000,10.206,Estimates
450,2001,9.786,Estimates
450,2002,9.408,Estimates
450,2003,9.067,Estimates
450,2004,8.763,Estimates
450,2005,8.49,Estimates
450,2006,8.244,Estimates
450,2007,8.017,Estimates
450,2008,7.801,Estimates
450,2009,7.594,Estimates
450,2010,7.393,Estimates
450,2011,7.198,Estimates
450,2012,7.013,Estimates
450,2013,6.838,Estimates
450,2014,6.674,Estimates
450,2015,6.52,Estimates
454,1950,29.006,Estimates
454,1951,28.855,Estimates
454,1952,28.561,Estimates
454,1953,28.281,Estimates
454,1954,28.016,Estimates
454,1955,27.767,Estimates
454,1956,27.533,Estimates
454,1957,27.316,Estimates
454,1958,27.115,Estimates
454,1959,26.933,Estimates
454,1960,26.771,Estimates
454,1961,26.628,Estimates
454,1962,26.502,Estimates
454,1963,26.387,Estimates
454,1964,26.271,Estimates
454,1965,26.136,Estimates
454,1966,25.963,Estimates
454,1967,25.741,Estimates
454,1968,25.464,Estimates
454,1969,25.133,Estimates
454,1970,24.757,Estimates
454,1971,24.348,Estimates
454,1972,23.928,Estimates
454,1973,23.513,Estimates
454,1974,23.114,Estimates
454,1975,22.732,Estimates
454,1976,22.361,Estimates
454,1977,21.994,Estimates
454,1978,21.632,Estimates
454,1979,21.283,Estimates
454,1980,20.966,Estimates
454,1981,20.703,Estimates
454,1982,20.505,Estimates
454,1983,20.377,Estimates
454,1984,20.314,Estimates
454,1985,20.308,Estimates
454,1986,20.341,Estimates
454,1987,20.39,Estimates
454,1988,20.43,Estimates
454,1989,20.442,Estimates
454,1990,20.412,Estimates
454,1991,20.327,Estimates
454,1992,20.191,Estimates
454,1993,20.01,Estimates
454,1994,19.783,Estimates
454,1995,19.524,Estimates
454,1996,19.253,Estimates
454,1997,18.98,Estimates
454,1998,18.705,Estimates
454,1999,18.418,Estimates
454,2000,18.089,Estimates
454,2001,17.68,Estimates
454,2002,17.165,Estimates
454,2003,16.532,Estimates
454,2004,15.786,Estimates
454,2005,14.942,Estimates
454,2006,14.022,Estimates
454,2007,13.069,Estimates
454,2008,12.126,Estimates
454,2009,11.222,Estimates
454,2010,10.385,Estimates
454,2011,9.635,Estimates
454,2012,8.969,Estimates
454,2013,8.384,Estimates
454,2014,7.885,Estimates
454,2015,7.471,Estimates
480,1950,17.198,Estimates
480,1951,16.717,Estimates
480,1952,15.776,Estimates
480,1953,14.877,Estimates
480,1954,14.02,Estimates
480,1955,13.205,Estimates
480,1956,12.433,Estimates
480,1957,11.706,Estimates
480,1958,11.024,Estimates
480,1959,10.392,Estimates
480,1960,9.813,Estimates
480,1961,9.291,Estimates
480,1962,8.828,Estimates
480,1963,8.426,Estimates
480,1964,8.081,Estimates
480,1965,7.793,Estimates
480,1966,7.558,Estimates
480,1967,7.369,Estimates
480,1968,7.216,Estimates
480,1969,7.09,Estimates
480,1970,6.98,Estimates
480,1971,6.877,Estimates
480,1972,6.776,Estimates
480,1973,6.674,Estimates
480,1974,6.567,Estimates
480,1975,6.455,Estimates
480,1976,6.338,Estimates
480,1977,6.225,Estimates
480,1978,6.121,Estimates
480,1979,6.033,Estimates
480,1980,5.968,Estimates
480,1981,5.936,Estimates
480,1982,5.939,Estimates
480,1983,5.973,Estimates
480,1984,6.033,Estimates
480,1985,6.104,Estimates
480,1986,6.167,Estimates
480,1987,6.209,Estimates
480,1988,6.223,Estimates
480,1989,6.209,Estimates
480,1990,6.178,Estimates
480,1991,6.149,Estimates
480,1992,6.141,Estimates
480,1993,6.164,Estimates
480,1994,6.221,Estimates
480,1995,6.304,Estimates
480,1996,6.399,Estimates
480,1997,6.488,Estimates
480,1998,6.559,Estimates
480,1999,6.609,Estimates
480,2000,6.642,Estimates
480,2001,6.669,Estimates
480,2002,6.7,Estimates
480,2003,6.746,Estimates
480,2004,6.807,Estimates
480,2005,6.881,Estimates
480,2006,6.959,Estimates
480,2007,7.033,Estimates
480,2008,7.098,Estimates
480,2009,7.156,Estimates
480,2010,7.209,Estimates
480,2011,7.264,Estimates
480,2012,7.331,Estimates
480,2013,7.413,Estimates
480,2014,7.513,Estimates
480,2015,7.631,Estimates
175,1950,30.962,Estimates
175,1951,29.87,Estimates
175,1952,27.76,Estimates
175,1953,25.797,Estimates
175,1954,23.981,Estimates
175,1955,22.313,Estimates
175,1956,20.79,Estimates
175,1957,19.411,Estimates
175,1958,18.169,Estimates
175,1959,17.058,Estimates
175,1960,16.067,Estimates
175,1961,15.183,Estimates
175,1962,14.389,Estimates
175,1963,13.67,Estimates
175,1964,13.008,Estimates
175,1965,12.393,Estimates
175,1966,11.818,Estimates
175,1967,11.283,Estimates
175,1968,10.784,Estimates
175,1969,10.315,Estimates
175,1970,9.869,Estimates
175,1971,9.443,Estimates
175,1972,9.038,Estimates
175,1973,8.652,Estimates
175,1974,8.282,Estimates
175,1975,7.926,Estimates
175,1976,7.58,Estimates
175,1977,7.247,Estimates
175,1978,6.927,Estimates
175,1979,6.617,Estimates
175,1980,6.32,Estimates
175,1981,6.035,Estimates
175,1982,5.763,Estimates
175,1983,5.505,Estimates
175,1984,5.261,Estimates
175,1985,5.03,Estimates
175,1986,4.811,Estimates
175,1987,4.604,Estimates
175,1988,4.408,Estimates
175,1989,4.224,Estimates
175,1990,4.052,Estimates
175,1991,3.896,Estimates
175,1992,3.755,Estimates
175,1993,3.631,Estimates
175,1994,3.521,Estimates
175,1995,3.425,Estimates
175,1996,3.339,Estimates
175,1997,3.261,Estimates
175,1998,3.189,Estimates
175,1999,3.119,Estimates
175,2000,3.053,Estimates
175,2001,2.988,Estimates
175,2002,2.926,Estimates
175,2003,2.868,Estimates
175,2004,2.814,Estimates
175,2005,2.762,Estimates
175,2006,2.714,Estimates
175,2007,2.669,Estimates
175,2008,2.627,Estimates
175,2009,2.588,Estimates
175,2010,2.553,Estimates
175,2011,2.521,Estimates
175,2012,2.494,Estimates
175,2013,2.471,Estimates
175,2014,2.452,Estimates
175,2015,2.436,Estimates
508,1950,34.061,Estimates
508,1951,33.752,Estimates
508,1952,33.14,Estimates
508,1953,32.539,Estimates
508,1954,31.95,Estimates
508,1955,31.373,Estimates
508,1956,30.809,Estimates
508,1957,30.258,Estimates
508,1958,29.721,Estimates
508,1959,29.203,Estimates
508,1960,28.705,Estimates
508,1961,28.229,Estimates
508,1962,27.778,Estimates
508,1963,27.351,Estimates
508,1964,26.943,Estimates
508,1965,26.549,Estimates
508,1966,26.157,Estimates
508,1967,25.76,Estimates
508,1968,25.357,Estimates
508,1969,24.946,Estimates
508,1970,24.528,Estimates
508,1971,24.105,Estimates
508,1972,23.686,Estimates
508,1973,23.287,Estimates
508,1974,22.921,Estimates
508,1975,22.614,Estimates
508,1976,22.394,Estimates
508,1977,22.27,Estimates
508,1978,22.234,Estimates
508,1979,22.274,Estimates
508,1980,22.358,Estimates
508,1981,22.448,Estimates
508,1982,22.505,Estimates
508,1983,22.498,Estimates
508,1984,22.415,Estimates
508,1985,22.256,Estimates
508,1986,22.039,Estimates
508,1987,21.792,Estimates
508,1988,21.535,Estimates
508,1989,21.268,Estimates
508,1990,20.979,Estimates
508,1991,20.648,Estimates
508,1992,20.256,Estimates
508,1993,19.8,Estimates
508,1994,19.287,Estimates
508,1995,18.734,Estimates
508,1996,18.169,Estimates
508,1997,17.618,Estimates
508,1998,17.102,Estimates
508,1999,16.63,Estimates
508,2000,16.206,Estimates
508,2001,15.821,Estimates
508,2002,15.457,Estimates
508,2003,15.099,Estimates
508,2004,14.741,Estimates
508,2005,14.38,Estimates
508,2006,14.013,Estimates
508,2007,13.644,Estimates
508,2008,13.28,Estimates
508,2009,12.922,Estimates
508,2010,12.579,Estimates
508,2011,12.257,Estimates
508,2012,11.961,Estimates
508,2013,11.693,Estimates
508,2014,11.452,Estimates
508,2015,11.235,Estimates
638,1950,21.579,Estimates
638,1951,20.947,Estimates
638,1952,19.722,Estimates
638,1953,18.578,Estimates
638,1954,17.513,Estimates
638,1955,16.529,Estimates
638,1956,15.624,Estimates
638,1957,14.794,Estimates
638,1958,14.037,Estimates
638,1959,13.344,Estimates
638,1960,12.707,Estimates
638,1961,12.115,Estimates
638,1962,11.559,Estimates
638,1963,11.028,Estimates
638,1964,10.516,Estimates
638,1965,10.02,Estimates
638,1966,9.539,Estimates
638,1967,9.08,Estimates
638,1968,8.649,Estimates
638,1969,8.249,Estimates
638,1970,7.884,Estimates
638,1971,7.557,Estimates
638,1972,7.271,Estimates
638,1973,7.023,Estimates
638,1974,6.813,Estimates
638,1975,6.639,Estimates
638,1976,6.498,Estimates
638,1977,6.384,Estimates
638,1978,6.292,Estimates
638,1979,6.216,Estimates
638,1980,6.15,Estimates
638,1981,6.091,Estimates
638,1982,6.038,Estimates
638,1983,5.988,Estimates
638,1984,5.937,Estimates
638,1985,5.883,Estimates
638,1986,5.824,Estimates
638,1987,5.759,Estimates
638,1988,5.691,Estimates
638,1989,5.621,Estimates
638,1990,5.548,Estimates
638,1991,5.474,Estimates
638,1992,5.403,Estimates
638,1993,5.336,Estimates
638,1994,5.275,Estimates
638,1995,5.222,Estimates
638,1996,5.176,Estimates
638,1997,5.137,Estimates
638,1998,5.106,Estimates
638,1999,5.082,Estimates
638,2000,5.066,Estimates
638,2001,5.058,Estimates
638,2002,5.057,Estimates
638,2003,5.064,Estimates
638,2004,5.078,Estimates
638,2005,5.1,Estimates
638,2006,5.13,Estimates
638,2007,5.168,Estimates
638,2008,5.212,Estimates
638,2009,5.263,Estimates
638,2010,5.319,Estimates
638,2011,5.38,Estimates
638,2012,5.444,Estimates
638,2013,5.51,Estimates
638,2014,5.578,Estimates
638,2015,5.646,Estimates
646,1950,25.512,Estimates
646,1951,25.395,Estimates
646,1952,25.158,Estimates
646,1953,24.914,Estimates
646,1954,24.664,Estimates
646,1955,24.407,Estimates
646,1956,24.143,Estimates
646,1957,23.87,Estimates
646,1958,23.587,Estimates
646,1959,23.291,Estimates
646,1960,22.98,Estimates
646,1961,22.652,Estimates
646,1962,22.307,Estimates
646,1963,21.953,Estimates
646,1964,21.599,Estimates
646,1965,21.264,Estimates
646,1966,20.972,Estimates
646,1967,20.735,Estimates
646,1968,20.557,Estimates
646,1969,20.438,Estimates
646,1970,20.372,Estimates
646,1971,20.35,Estimates
646,1972,20.348,Estimates
646,1973,20.337,Estimates
646,1974,20.295,Estimates
646,1975,20.179,Estimates
646,1976,19.946,Estimates
646,1977,19.591,Estimates
646,1978,19.126,Estimates
646,1979,18.582,Estimates
