country_code,year,total_population_annual_doubling_time
788,2034,181.749
788,2035,191.457
788,2036,201.378
788,2037,211.215
788,2038,220.407
788,2039,228.896
788,2040,236.962
788,2041,245.15
788,2042,254.197
788,2043,264.888
788,2044,277.875
788,2045,293.031
788,2046,310.37
788,2047,331.954
788,2048,361.182
788,2049,401.481
788,2050,456.076
788,2051,529.78
788,2052,635.124
788,2053,800.538
788,2054,1093.827
788,2055,1740.532
788,2056,4242.02
788,2057,-10362.096
788,2058,-2395.409
788,2059,-1380.725
788,2060,-981.789
788,2061,-768.564
788,2062,-638.753
788,2063,-554.105
788,2064,-495.717
788,2065,-452.704
788,2066,-419.582
788,2067,-394.877
788,2068,-377.766
788,2069,-366.534
788,2070,-359.203
788,2071,-354.176
788,2072,-350.687
788,2073,-348.373
788,2074,-346.95
788,2075,-346.31
788,2076,-346.582
788,2077,-348.191
788,2078,-351.484
788,2079,-356.234
788,2080,-361.939
788,2081,-367.602
788,2082,-371.418
788,2083,-371.764
788,2084,-368.384
788,2085,-362.701
788,2086,-356.208
788,2087,-349.02
788,2088,-340.906
788,2089,-332.065
788,2090,-322.651
788,2091,-312.804
788,2092,-302.65
788,2093,-292.348
788,2094,-282.025
788,2095,-271.79
788,2096,-261.761
788,2097,-252.003
788,2098,-242.578
788,2099,-233.529
792,1950,26.269
792,1951,26.169
792,1952,26.034
792,1953,26.018
792,1954,26.109
792,1955,26.294
792,1956,26.566
792,1957,26.918
792,1958,27.342
792,1959,27.822
792,1960,28.334
792,1961,28.842
792,1962,29.3
792,1963,29.667
792,1964,29.93
792,1965,30.152
792,1966,30.362
792,1967,30.438
792,1968,30.266
792,1969,29.893
792,1970,29.422
792,1971,28.988
792,1972,28.753
792,1973,28.821
792,1974,29.17
792,1975,29.713
792,1976,30.298
792,1977,30.698
792,1978,30.742
792,1979,30.472
792,1980,30.073
792,1981,29.78
792,1982,29.856
792,1983,30.482
792,1984,31.682
792,1985,33.259
792,1986,34.934
792,1987,36.563
792,1988,38.068
792,1989,39.371
792,1990,40.607
792,1991,41.896
792,1992,43.027
792,1993,43.73
792,1994,44.006
792,1995,44.029
792,1996,44.033
792,1997,44.219
792,1998,44.72
792,1999,45.56
792,2000,46.454
792,2001,47.184
792,2002,48.082
792,2003,49.55
792,2004,51.553
792,2005,54.322
792,2006,57.537
792,2007,58.78
792,2008,55.89
792,2009,50.291
792,2010,44.485
792,2011,40.174
792,2012,38.343
792,2013,39.485
792,2014,43.957
792,2015,51.909
792,2016,62.947
792,2017,76.077
792,2018,88.681
792,2019,96.807
792,2020,101.706
792,2021,107.255
792,2022,112.526
792,2023,114.589
792,2024,113.538
792,2025,110.393
792,2026,106.622
792,2027,103.783
792,2028,102.848
792,2029,103.898
792,2030,105.938
792,2031,107.961
792,2032,110.27
792,2033,113.557
792,2034,117.908
792,2035,123.266
792,2036,129.443
792,2037,136.125
792,2038,142.981
792,2039,149.882
792,2040,157.17
792,2041,165.388
792,2042,174.827
792,2043,185.674
792,2044,198.247
792,2045,212.796
792,2046,229.541
792,2047,248.717
792,2048,270.638
792,2049,295.875
792,2050,325.577
792,2051,361.592
792,2052,406.519
792,2053,464.31
792,2054,541.44
792,2055,648.452
792,2056,805.322
792,2057,1058.589
792,2058,1540.054
792,2059,2805.859
792,2060,14874.555
792,2061,-4626.472
792,2062,-2036.387
792,2063,-1323.945
792,2064,-991.715
792,2065,-798.791
792,2066,-672.207
792,2067,-583.138
792,2068,-517.513
792,2069,-467.316
792,2070,-427.618
792,2071,-395.448
792,2072,-369.19
792,2073,-347.696
792,2074,-329.88
792,2075,-314.763
792,2076,-301.625
792,2077,-290.066
792,2078,-279.824
792,2079,-270.667
792,2080,-262.45
792,2081,-255.044
792,2082,-248.28
792,2083,-242.014
792,2084,-236.171
792,2085,-230.787
792,2086,-225.847
792,2087,-221.139
792,2088,-216.485
792,2089,-211.902
792,2090,-207.536
792,2091,-203.53
792,2092,-199.973
792,2093,-196.892
792,2094,-194.262
792,2095,-192.031
792,2096,-190.14
792,2097,-188.531
792,2098,-187.151
792,2099,-185.952
795,1950,48.648
795,1951,40.987
795,1952,32.103
795,1953,27.625
795,1954,25.071
795,1955,23.497
795,1956,22.45
795,1957,21.683
795,1958,21.058
795,1959,20.523
795,1960,20.1
795,1961,19.859
795,1962,19.891
795,1963,20.264
795,1964,20.954
795,1965,21.871
795,1966,22.863
795,1967,23.693
795,1968,24.159
795,1969,24.248
795,1970,24.153
795,1971,24.101
795,1972,24.225
795,1973,24.586
795,1974,25.185
795,1975,25.892
795,1976,26.558
795,1977,27.142
795,1978,27.644
795,1979,28.043
795,1980,28.376
795,1981,28.661
795,1982,28.805
795,1983,28.724
795,1984,28.443
795,1985,28.198
795,1986,28.099
795,1987,27.835
795,1988,27.151
795,1989,26.218
795,1990,25.216
795,1991,24.451
795,1992,24.504
795,1993,25.889
795,1994,28.909
795,1995,33.663
795,1996,39.923
795,1997,47.054
795,1998,53.68
795,1999,58.105
795,2000,60.965
795,2001,63.882
795,2002,66.234
795,2003,66.636
795,2004,65.253
795,2005,62.87
795,2006,60.311
795,2007,58.1
795,2008,56.478
795,2009,55.467
795,2010,54.736
795,2011,54.069
795,2012,53.752
795,2013,54.108
795,2014,55.14
795,2015,56.647
795,2016,58.399
795,2017,60.339
795,2018,62.488
795,2019,64.838
795,2020,67.449
795,2021,70.411
795,2022,73.783
795,2023,77.609
795,2024,81.934
795,2025,86.809
795,2026,92.248
795,2027,98.174
795,2028,104.47
795,2029,111.092
795,2030,118.207
795,2031,126.033
795,2032,134.504
795,2033,143.403
795,2034,152.689
795,2035,162.592
795,2036,173.417
795,2037,185.184
795,2038,197.798
795,2039,211.412
795,2040,226.296
795,2041,243.049
795,2042,262.981
795,2043,288.042
795,2044,320.507
795,2045,362.577
795,2046,417.253
795,2047,491.26
795,2048,598.173
795,2049,765.825
795,2050,1064.549
795,2051,1744.854
795,2052,4904.6
795,2053,-5847.731
795,2054,-1817.099
795,2055,-1075.937
795,2056,-767.609
795,2057,-600.183
795,2058,-495.781
795,2059,-424.914
795,2060,-373.515
795,2061,-334.458
795,2062,-304.268
795,2063,-280.766
795,2064,-262.131
795,2065,-246.915
795,2066,-234.215
795,2067,-223.635
795,2068,-214.943
795,2069,-207.814
795,2070,-201.821
795,2071,-196.678
795,2072,-192.379
795,2073,-188.939
795,2074,-186.227
795,2075,-184.094
795,2076,-182.333
795,2077,-180.626
795,2078,-178.72
795,2079,-176.584
795,2080,-174.409
795,2081,-172.413
795,2082,-170.74
795,2083,-169.463
795,2084,-168.555
795,2085,-167.899
795,2086,-167.315
795,2087,-166.577
795,2088,-165.504
795,2089,-164.093
795,2090,-162.551
795,2091,-161.101
795,2092,-159.882
795,2093,-158.958
795,2094,-158.334
795,2095,-157.933
795,2096,-157.677
795,2097,-157.471
795,2098,-157.213
795,2099,-156.822
800,1950,24.105
800,1951,24.735
800,1952,25.841
800,1953,26.529
800,1954,26.78
800,1955,26.618
800,1956,26.099
800,1957,25.309
800,1958,24.347
800,1959,23.321
800,1960,22.343
800,1961,21.508
800,1962,20.889
800,1963,20.52
800,1964,20.383
800,1965,20.332
800,1966,20.306
800,1967,20.502
800,1968,21.119
800,1969,22.147
800,1970,23.467
800,1971,24.834
800,1972,25.828
800,1973,26.08
800,1974,25.599
800,1975,24.778
800,1976,24.005
800,1977,23.458
800,1978,23.18
800,1979,23.135
800,1980,23.216
800,1981,23.265
800,1982,23.075
800,1983,22.534
800,1984,21.745
800,1985,20.916
800,1986,20.241
800,1987,19.862
800,1988,19.84
800,1989,20.136
800,1990,20.574
800,1991,20.986
800,1992,21.376
800,1993,21.793
800,1994,22.208
800,1995,22.632
800,1996,23.029
800,1997,23.205
800,1998,23.0
800,1999,22.48
800,2000,21.849
800,2001,21.294
800,2002,20.894
800,2003,20.669
800,2004,20.605
800,2005,20.614
800,2006,20.626
800,2007,20.653
800,2008,20.721
800,2009,20.824
800,2010,20.955
800,2011,21.099
800,2012,21.219
800,2013,21.285
800,2014,21.304
800,2015,21.309
800,2016,21.334
800,2017,21.405
800,2018,21.534
800,2019,21.717
800,2020,21.933
800,2021,22.157
800,2022,22.382
800,2023,22.606
800,2024,22.828
800,2025,23.056
800,2026,23.297
800,2027,23.548
800,2028,23.807
800,2029,24.072
800,2030,24.346
800,2031,24.632
800,2032,24.931
800,2033,25.245
800,2034,25.573
800,2035,25.915
800,2036,26.267
800,2037,26.636
800,2038,27.025
800,2039,27.435
800,2040,27.861
800,2041,28.297
800,2042,28.74
800,2043,29.189
800,2044,29.641
800,2045,30.102
800,2046,30.573
800,2047,31.052
800,2048,31.536
800,2049,32.026
800,2050,32.525
800,2051,33.034
800,2052,33.559
800,2053,34.1
800,2054,34.66
800,2055,35.237
800,2056,35.829
800,2057,36.436
800,2058,37.057
800,2059,37.693
800,2060,38.345
800,2061,39.015
800,2062,39.714
800,2063,40.453
800,2064,41.232
800,2065,42.046
800,2066,42.885
800,2067,43.735
800,2068,44.583
800,2069,45.429
800,2070,46.285
800,2071,47.167
800,2072,48.094
800,2073,49.081
800,2074,50.132
800,2075,51.235
800,2076,52.374
800,2077,53.537
800,2078,54.718
800,2079,55.914
800,2080,57.139
800,2081,58.41
800,2082,59.729
800,2083,61.099
800,2084,62.522
800,2085,64.0
800,2086,65.537
800,2087,67.145
800,2088,68.842
800,2089,70.633
800,2090,72.517
800,2091,74.49
800,2092,76.548
800,2093,78.694
800,2094,80.933
800,2095,83.276
800,2096,85.736
800,2097,88.33
800,2098,91.075
800,2099,93.994
804,1950,50.239
804,1951,49.337
804,1952,48.328
804,1953,48.548
804,1954,49.593
804,1955,51.13
804,1956,52.806
804,1957,54.249
804,1958,55.122
804,1959,55.317
804,1960,55.106
804,1961,55.083
804,1962,56.031
804,1963,58.736
804,1964,63.591
804,1965,70.622
804,1966,79.27
804,1967,87.838
804,1968,93.743
804,1969,95.618
804,1970,95.002
804,1971,94.445
804,1972,95.53
804,1973,99.249
804,1974,106.29
804,1975,116.292
804,1976,127.964
804,1977,139.595
804,1978,149.216
804,1979,155.599
804,1980,160.504
804,1981,166.801
804,1982,175.735
804,1983,188.119
804,1984,205.929
804,1985,231.056
804,1986,267.3
804,1987,327.219
804,1988,448.605
804,1989,797.285
804,1990,4251.133
804,1991,-1272.599
804,1992,-494.68
804,1993,-271.518
804,1994,-174.483
804,1995,-124.973
804,1996,-97.798
804,1997,-83.191
804,1998,-76.504
804,1999,-75.04
804,2000,-76.275
804,2001,-78.284
804,2002,-81.275
804,2003,-86.256
804,2004,-93.57
804,2005,-103.938
804,2006,-118.093
804,2007,-135.241
804,2008,-152.513
804,2009,-166.793
804,2010,-179.281
804,2011,-192.502
804,2012,-201.065
804,2013,-197.216
804,2014,-182.68
804,2015,-164.296
804,2016,-147.711
804,2017,-135.455
804,2018,-127.899
804,2019,-124.091
804,2020,-121.927
804,2021,-119.532
804,2022,-116.494
804,2023,-112.948
804,2024,-108.961
804,2025,-105.008
804,2026,-101.504
804,2027,-98.495
804,2028,-95.925
804,2029,-93.783
804,2030,-91.937
804,2031,-90.308
804,2032,-89.013
804,2033,-88.181
804,2034,-87.794
804,2035,-87.71
804,2036,-87.794
804,2037,-88.052
804,2038,-88.526
804,2039,-89.189
804,2040,-90.007
804,2041,-90.926
804,2042,-91.856
804,2043,-92.709
804,2044,-93.437
804,2045,-94.106
804,2046,-94.75
804,2047,-95.202
804,2048,-95.276
804,2049,-94.96
804,2050,-94.406
804,2051,-93.778
804,2052,-93.112
804,2053,-92.405
804,2054,-91.687
804,2055,-90.975
804,2056,-90.284
804,2057,-89.627
804,2058,-89.021
804,2059,-88.496
804,2060,-88.067
804,2061,-87.773
804,2062,-87.712
804,2063,-87.981
804,2064,-88.612
804,2065,-89.524
804,2066,-90.659
804,2067,-92.168
804,2068,-94.245
804,2069,-96.952
804,2070,-100.223
804,2071,-103.942
804,2072,-108.069
804,2073,-112.592
804,2074,-117.492
804,2075,-122.83
804,2076,-128.68
804,2077,-134.989
804,2078,-141.638
804,2079,-148.531
804,2080,-155.722
804,2081,-163.168
804,2082,-170.278
804,2083,-176.266
804,2084,-180.79
804,2085,-184.159
804,2086,-186.855
804,2087,-188.854
804,2088,-189.984
804,2089,-190.321
804,2090,-189.995
804,2091,-189.146
804,2092,-187.921
804,2093,-186.462
804,2094,-184.893
804,2095,-183.332
804,2096,-181.888
804,2097,-180.664
804,2098,-179.763
804,2099,-179.288
807,1950,24.519
807,1951,26.822
807,1952,32.044
807,1953,37.319
807,1954,42.214
807,1955,46.337
807,1956,49.48
807,1957,51.683
807,1958,53.161
807,1959,54.122
807,1960,54.589
807,1961,54.376
807,1962,53.215
807,1963,51.05
807,1964,48.373
807,1965,45.399
807,1966,42.731
807,1967,41.762
807,1968,43.557
807,1969,48.594
807,1970,57.574
807,1971,70.533
807,1972,82.517
807,1973,83.327
807,1974,72.791
807,1975,60.792
807,1976,52.699
807,1977,49.234
807,1978,50.373
807,1979,56.661
807,1980,68.802
807,1981,87.31
807,1982,112.633
807,1983,142.743
807,1984,170.522
807,1985,191.638
807,1986,214.699
807,1987,274.427
807,1988,556.987
807,1989,-1233.919
807,1990,-254.055
807,1991,-143.484
807,1992,-116.438
807,1993,-130.643
807,1994,-238.67
807,1995,1269.084
807,1996,172.086
807,1997,105.352
807,1998,91.643
807,1999,99.607
807,2000,125.414
807,2001,168.167
807,2002,226.902
807,2003,289.498
807,2004,316.801
807,2005,318.708
807,2006,332.587
807,2007,358.329
807,2008,380.231
807,2009,397.684
807,2010,410.318
807,2011,419.494
807,2012,431.035
807,2013,452.088
807,2014,486.844
807,2015,534.836
807,2016,594.173
807,2017,671.131
807,2018,780.412
807,2019,945.727
807,2020,1220.429
807,2021,1757.429
807,2022,3337.676
807,2023,206956.816
807,2024,-3183.598
807,2025,-1540.48
807,2026,-1008.872
807,2027,-747.123
807,2028,-591.782
807,2029,-489.623
807,2030,-417.463
807,2031,-364.069
807,2032,-323.231
807,2033,-291.272
807,2034,-265.758
807,2035,-244.916
807,2036,-227.658
807,2037,-213.559
807,2038,-202.261
807,2039,-193.204
807,2040,-185.661
807,2041,-179.129
807,2042,-173.646
807,2043,-169.268
807,2044,-165.832
807,2045,-163.027
807,2046,-160.586
807,2047,-158.411
807,2048,-156.44
807,2049,-154.611
807,2050,-152.935
807,2051,-151.361
807,2052,-149.64
807,2053,-147.582
807,2054,-145.186
807,2055,-142.651
807,2056,-140.178
807,2057,-137.713
807,2058,-135.145
807,2059,-132.514
807,2060,-129.915
807,2061,-127.425
807,2062,-125.129
807,2063,-123.094
807,2064,-121.318
807,2065,-119.746
807,2066,-118.327
807,2067,-117.067
807,2068,-115.975
807,2069,-115.064
807,2070,-114.327
807,2071,-113.764
807,2072,-113.46
807,2073,-113.492
807,2074,-113.849
807,2075,-114.459
807,2076,-115.263
807,2077,-116.279
807,2078,-117.559
807,2079,-119.087
807,2080,-120.842
807,2081,-122.785
807,2082,-124.859
807,2083,-127.029
807,2084,-129.251
807,2085,-131.562
807,2086,-134.009
807,2087,-136.455
807,2088,-138.734
807,2089,-140.827
807,2090,-142.812
807,2091,-144.75
807,2092,-146.724
807,2093,-148.774
807,2094,-150.884
807,2095,-153.011
807,2096,-155.048
807,2097,-156.935
807,2098,-158.594
807,2099,-159.892
818,1950,30.14
818,1951,29.449
818,1952,28.263
818,1953,27.358
818,1954,26.679
818,1955,26.187
818,1956,25.852
818,1957,25.652
818,1958,25.569
818,1959,25.591
818,1960,25.706
818,1961,25.903
818,1962,26.173
818,1963,26.509
818,1964,26.908
818,1965,27.314
818,1966,27.714
818,1967,28.268
818,1968,29.137
818,1969,30.307
818,1970,31.672
818,1971,32.997
818,1972,33.87
818,1973,33.941
818,1974,33.243
818,1975,32.212
818,1976,31.228
818,1977,30.332
818,1978,29.481
818,1979,28.705
818,1980,28.05
818,1981,27.517
818,1982,27.016
818,1983,26.483
818,1984,25.969
818,1985,25.486
818,1986,25.132
818,1987,25.204
818,1988,25.958
818,1989,27.429
818,1990,29.436
818,1991,31.655
818,1992,33.756
818,1993,35.435
818,1994,36.511
818,1995,37.258
818,1996,37.995
818,1997,38.576
818,1998,38.754
818,1999,38.574
818,2000,38.098
818,2001,37.495
818,2002,37.131
818,2003,37.268
818,2004,37.86
818,2005,38.784
818,2006,39.699
818,2007,39.825
818,2008,38.609
818,2009,36.411
818,2010,34.025
818,2011,32.107
818,2012,31.045
818,2013,30.991
818,2014,31.878
818,2015,33.335
818,2016,34.909
818,2017,36.417
818,2018,37.805
818,2019,38.993
818,2020,40.112
818,2021,41.324
818,2022,42.587
818,2023,43.789
818,2024,44.907
818,2025,45.969
818,2026,46.986
818,2027,47.858
818,2028,48.478
818,2029,48.847
818,2030,49.074
818,2031,49.272
818,2032,49.458
818,2033,49.622
818,2034,49.793
818,2035,49.97
818,2036,50.176
818,2037,50.511
818,2038,51.071
818,2039,51.869
818,2040,52.825
818,2041,53.857
818,2042,54.982
818,2043,56.246
818,2044,57.647
818,2045,59.171
818,2046,60.795
818,2047,62.497
818,2048,64.256
818,2049,66.058
818,2050,67.922
818,2051,69.86
818,2052,71.823
818,2053,73.75
818,2054,75.627
818,2055,77.49
818,2056,79.383
818,2057,81.292
818,2058,83.186
818,2059,85.068
818,2060,86.957
818,2061,88.878
818,2062,90.843
818,2063,92.859
818,2064,94.942
818,2065,97.075
818,2066,99.266
818,2067,101.609
818,2068,104.213
818,2069,107.1
818,2070,110.224
818,2071,113.492
818,2072,116.785
818,2073,120.0
818,2074,123.105
818,2075,126.192
818,2076,129.395
818,2077,132.795
818,2078,136.445
818,2079,140.379
818,2080,144.585
818,2081,149.009
818,2082,153.567
818,2083,158.184
818,2084,162.867
818,2085,167.723
818,2086,172.925
818,2087,178.668
818,2088,185.141
818,2089,192.487
818,2090,200.743
818,2091,209.921
818,2092,220.068
818,2093,231.307
818,2094,243.877
818,2095,258.156
818,2096,274.684
818,2097,294.231
818,2098,317.909
818,2099,347.376
826,1950,7752.08
826,1951,1038.937
826,1952,408.372
826,1953,276.631
826,1954,220.022
826,1955,187.754
826,1956,165.428
826,1957,147.554
826,1958,131.971
826,1959,118.34
826,1960,107.24
826,1961,99.391
826,1962,95.449
826,1963,95.953
826,1964,100.916
826,1965,109.568
826,1966,120.829
826,1967,134.8
826,1968,152.388
826,1969,174.393
826,1970,203.415
826,1971,244.59
826,1972,305.351
826,1973,398.47
826,1974,552.606
826,1975,860.025
826,1976,1730.672
826,1977,7065.119
826,1978,-16053.75
826,1979,-31670.57
826,1980,7130.653
826,1981,2724.805
826,1982,1473.194
826,1983,889.609
826,1984,595.237
826,1985,430.773
826,1986,334.66
826,1987,282.273
826,1988,258.611
826,1989,252.725
826,1990,254.78
826,1991,256.619
826,1992,255.649
826,1993,251.641
826,1994,244.171
826,1995,234.28
826,1996,223.627
826,1997,213.883
826,1998,205.728
826,1999,198.34
826,2000,193.192
826,2001,188.627
826,2002,175.623
826,2003,151.537
826,2004,125.469
826,2005,104.058
826,2006,89.317
826,2007,81.475
826,2008,79.968
826,2009,83.958
826,2010,92.086
826,2011,102.133
826,2012,111.435
826,2013,117.025
826,2014,117.328
826,2015,115.058
826,2016,113.5
826,2017,113.32
826,2018,114.334
826,2019,116.714
826,2020,119.827
826,2021,122.937
826,2022,126.169
826,2023,129.926
826,2024,134.223
826,2025,138.984
826,2026,144.068
826,2027,149.3
826,2028,154.502
826,2029,159.55
826,2030,164.573
826,2031,169.656
826,2032,174.403
826,2033,178.31
826,2034,181.269
826,2035,183.618
826,2036,185.75
826,2037,187.636
826,2038,189.152
826,2039,190.386
826,2040,191.451
826,2041,192.521
826,2042,193.897
826,2043,195.862
826,2044,198.528
826,2045,201.658
826,2046,205.091
826,2047,209.297
826,2048,214.871
826,2049,221.958
826,2050,230.251
826,2051,239.304
826,2052,248.999
826,2053,259.348
826,2054,270.226
826,2055,281.718
826,2056,293.82
826,2057,305.928
826,2058,317.221
826,2059,327.281
826,2060,336.49
826,2061,345.204
826,2062,352.533
826,2063,357.351
826,2064,359.591
826,2065,360.152
826,2066,360.044
826,2067,359.503
826,2068,358.543
826,2069,357.46
826,2070,356.22
826,2071,355.043
826,2072,355.052
826,2073,357.318
826,2074,362.007
826,2075,368.254
826,2076,375.138
826,2077,382.899
826,2078,392.115
826,2079,402.782
826,2080,414.8
826,2081,427.867
826,2082,441.263
826,2083,454.206
826,2084,466.376
826,2085,478.435
826,2086,491.075
826,2087,503.621
826,2088,515.068
826,2089,525.361
826,2090,535.138
826,2091,545.265
826,2092,556.531
826,2093,569.513
826,2094,584.537
826,2095,601.758
826,2096,621.247
826,2097,643.049
826,2098,667.179
826,2099,693.647
830,1950,97.42
830,1951,100.641
830,1952,106.503
830,1953,110.465
830,1954,112.446
830,1955,111.852
830,1956,108.421
830,1957,102.928
830,1958,95.809
830,1959,88.167
830,1960,81.016
830,1961,74.902
830,1962,70.384
830,1963,67.438
830,1964,65.81
830,1965,65.123
830,1966,64.892
830,1967,65.14
830,1968,65.937
830,1969,67.326
830,1970,68.797
830,1971,70.262
830,1972,73.996
830,1973,83.514
830,1974,103.066
830,1975,142.804
830,1976,227.408
830,1977,361.203
830,1978,350.539
830,1979,216.328
830,1980,137.494
830,1981,101.11
830,1982,83.095
830,1983,73.703
830,1984,69.407
830,1985,66.835
830,1986,64.39
830,1987,64.045
830,1988,68.091
830,1989,77.842
830,1990,95.509
830,1991,123.416
830,1992,157.195
830,1993,175.216
830,1994,161.925
830,1995,138.35
830,1996,121.063
830,1997,109.989
830,1998,103.072
830,1999,99.586
830,2000,97.491
830,2001,95.268
830,2002,93.522
830,2003,93.053
830,2004,93.785
830,2005,95.274
830,2006,97.131
830,2007,99.886
830,2008,104.162
830,2009,110.142
830,2010,117.901
830,2011,126.892
830,2012,135.613
830,2013,142.159
830,2014,145.332
830,2015,146.496
830,2016,147.76
830,2017,149.516
830,2018,151.89
830,2019,155.033
830,2020,158.484
830,2021,161.935
