country_code,year,rate_of_natural_increase,variant
840,2059,1.482,Medium variant
840,2060,1.507,Medium variant
840,2061,1.525,Medium variant
840,2062,1.538,Medium variant
840,2063,1.546,Medium variant
840,2064,1.547,Medium variant
840,2065,1.544,Medium variant
840,2066,1.533,Medium variant
840,2067,1.518,Medium variant
840,2068,1.497,Medium variant
840,2069,1.473,Medium variant
840,2070,1.446,Medium variant
840,2071,1.414,Medium variant
840,2072,1.38,Medium variant
840,2073,1.342,Medium variant
840,2074,1.303,Medium variant
840,2075,1.265,Medium variant
840,2076,1.226,Medium variant
840,2077,1.187,Medium variant
840,2078,1.15,Medium variant
840,2079,1.114,Medium variant
840,2080,1.082,Medium variant
840,2081,1.053,Medium variant
840,2082,1.028,Medium variant
840,2083,1.006,Medium variant
840,2084,0.988,Medium variant
840,2085,0.972,Medium variant
840,2086,0.96,Medium variant
840,2087,0.949,Medium variant
840,2088,0.941,Medium variant
840,2089,0.934,Medium variant
840,2090,0.928,Medium variant
840,2091,0.922,Medium variant
840,2092,0.915,Medium variant
840,2093,0.908,Medium variant
840,2094,0.901,Medium variant
840,2095,0.894,Medium variant
840,2096,0.886,Medium variant
840,2097,0.877,Medium variant
840,2098,0.869,Medium variant
840,2099,0.86,Medium variant
909,2015,10.001,Medium variant
909,2016,9.841,Medium variant
909,2017,9.687,Medium variant
909,2018,9.535,Medium variant
909,2019,9.382,Medium variant
909,2020,9.227,Medium variant
909,2021,9.068,Medium variant
909,2022,8.904,Medium variant
909,2023,8.733,Medium variant
909,2024,8.557,Medium variant
909,2025,8.375,Medium variant
909,2026,8.187,Medium variant
909,2027,7.997,Medium variant
909,2028,7.805,Medium variant
909,2029,7.614,Medium variant
909,2030,7.427,Medium variant
909,2031,7.244,Medium variant
909,2032,7.066,Medium variant
909,2033,6.895,Medium variant
909,2034,6.732,Medium variant
909,2035,6.577,Medium variant
909,2036,6.431,Medium variant
909,2037,6.294,Medium variant
909,2038,6.165,Medium variant
909,2039,6.043,Medium variant
909,2040,5.928,Medium variant
909,2041,5.819,Medium variant
909,2042,5.717,Medium variant
909,2043,5.618,Medium variant
909,2044,5.523,Medium variant
909,2045,5.43,Medium variant
909,2046,5.338,Medium variant
909,2047,5.245,Medium variant
909,2048,5.151,Medium variant
909,2049,5.057,Medium variant
909,2050,4.96,Medium variant
909,2051,4.863,Medium variant
909,2052,4.765,Medium variant
909,2053,4.668,Medium variant
909,2054,4.571,Medium variant
909,2055,4.475,Medium variant
909,2056,4.38,Medium variant
909,2057,4.286,Medium variant
909,2058,4.193,Medium variant
909,2059,4.101,Medium variant
909,2060,4.011,Medium variant
909,2061,3.922,Medium variant
909,2062,3.835,Medium variant
909,2063,3.751,Medium variant
909,2064,3.667,Medium variant
909,2065,3.585,Medium variant
909,2066,3.504,Medium variant
909,2067,3.424,Medium variant
909,2068,3.343,Medium variant
909,2069,3.262,Medium variant
909,2070,3.182,Medium variant
909,2071,3.102,Medium variant
909,2072,3.024,Medium variant
909,2073,2.947,Medium variant
909,2074,2.871,Medium variant
909,2075,2.795,Medium variant
909,2076,2.718,Medium variant
909,2077,2.638,Medium variant
909,2078,2.555,Medium variant
909,2079,2.471,Medium variant
909,2080,2.386,Medium variant
909,2081,2.302,Medium variant
909,2082,2.22,Medium variant
909,2083,2.142,Medium variant
909,2084,2.068,Medium variant
909,2085,1.999,Medium variant
909,2086,1.936,Medium variant
909,2087,1.875,Medium variant
909,2088,1.817,Medium variant
909,2089,1.761,Medium variant
909,2090,1.706,Medium variant
909,2091,1.651,Medium variant
909,2092,1.595,Medium variant
909,2093,1.54,Medium variant
909,2094,1.483,Medium variant
909,2095,1.425,Medium variant
909,2096,1.366,Medium variant
909,2097,1.306,Medium variant
909,2098,1.245,Medium variant
909,2099,1.183,Medium variant
927,2015,6.532,Medium variant
927,2016,6.413,Medium variant
927,2017,6.295,Medium variant
927,2018,6.174,Medium variant
927,2019,6.049,Medium variant
927,2020,5.917,Medium variant
927,2021,5.777,Medium variant
927,2022,5.627,Medium variant
927,2023,5.467,Medium variant
927,2024,5.299,Medium variant
927,2025,5.122,Medium variant
927,2026,4.938,Medium variant
927,2027,4.75,Medium variant
927,2028,4.56,Medium variant
927,2029,4.373,Medium variant
927,2030,4.19,Medium variant
927,2031,4.016,Medium variant
927,2032,3.851,Medium variant
927,2033,3.697,Medium variant
927,2034,3.556,Medium variant
927,2035,3.429,Medium variant
927,2036,3.316,Medium variant
927,2037,3.218,Medium variant
927,2038,3.131,Medium variant
927,2039,3.056,Medium variant
927,2040,2.991,Medium variant
927,2041,2.935,Medium variant
927,2042,2.888,Medium variant
927,2043,2.846,Medium variant
927,2044,2.809,Medium variant
927,2045,2.773,Medium variant
927,2046,2.736,Medium variant
927,2047,2.699,Medium variant
927,2048,2.66,Medium variant
927,2049,2.617,Medium variant
927,2050,2.572,Medium variant
927,2051,2.522,Medium variant
927,2052,2.471,Medium variant
927,2053,2.418,Medium variant
927,2054,2.365,Medium variant
927,2055,2.312,Medium variant
927,2056,2.259,Medium variant
927,2057,2.208,Medium variant
927,2058,2.158,Medium variant
927,2059,2.109,Medium variant
927,2060,2.064,Medium variant
927,2061,2.021,Medium variant
927,2062,1.981,Medium variant
927,2063,1.944,Medium variant
927,2064,1.909,Medium variant
927,2065,1.876,Medium variant
927,2066,1.844,Medium variant
927,2067,1.813,Medium variant
927,2068,1.783,Medium variant
927,2069,1.753,Medium variant
927,2070,1.723,Medium variant
927,2071,1.694,Medium variant
927,2072,1.666,Medium variant
927,2073,1.639,Medium variant
927,2074,1.612,Medium variant
927,2075,1.585,Medium variant
927,2076,1.554,Medium variant
927,2077,1.52,Medium variant
927,2078,1.482,Medium variant
927,2079,1.441,Medium variant
927,2080,1.397,Medium variant
927,2081,1.354,Medium variant
927,2082,1.313,Medium variant
927,2083,1.275,Medium variant
927,2084,1.242,Medium variant
927,2085,1.214,Medium variant
927,2086,1.191,Medium variant
927,2087,1.17,Medium variant
927,2088,1.151,Medium variant
927,2089,1.133,Medium variant
927,2090,1.114,Medium variant
927,2091,1.094,Medium variant
927,2092,1.073,Medium variant
927,2093,1.05,Medium variant
927,2094,1.024,Medium variant
927,2095,0.996,Medium variant
927,2096,0.965,Medium variant
927,2097,0.932,Medium variant
927,2098,0.896,Medium variant
927,2099,0.858,Medium variant
36,2015,6.561,Medium variant
36,2016,6.45,Medium variant
36,2017,6.336,Medium variant
36,2018,6.216,Medium variant
36,2019,6.09,Medium variant
36,2020,5.954,Medium variant
36,2021,5.809,Medium variant
36,2022,5.653,Medium variant
36,2023,5.485,Medium variant
36,2024,5.308,Medium variant
36,2025,5.125,Medium variant
36,2026,4.935,Medium variant
36,2027,4.742,Medium variant
36,2028,4.549,Medium variant
36,2029,4.362,Medium variant
36,2030,4.183,Medium variant
36,2031,4.014,Medium variant
36,2032,3.858,Medium variant
36,2033,3.714,Medium variant
36,2034,3.585,Medium variant
36,2035,3.472,Medium variant
36,2036,3.375,Medium variant
36,2037,3.292,Medium variant
36,2038,3.222,Medium variant
36,2039,3.163,Medium variant
36,2040,3.114,Medium variant
36,2041,3.075,Medium variant
36,2042,3.044,Medium variant
36,2043,3.018,Medium variant
36,2044,2.996,Medium variant
36,2045,2.975,Medium variant
36,2046,2.952,Medium variant
36,2047,2.927,Medium variant
36,2048,2.9,Medium variant
36,2049,2.868,Medium variant
36,2050,2.83,Medium variant
36,2051,2.786,Medium variant
36,2052,2.739,Medium variant
36,2053,2.689,Medium variant
36,2054,2.636,Medium variant
36,2055,2.582,Medium variant
36,2056,2.526,Medium variant
36,2057,2.471,Medium variant
36,2058,2.415,Medium variant
36,2059,2.361,Medium variant
36,2060,2.308,Medium variant
36,2061,2.257,Medium variant
36,2062,2.209,Medium variant
36,2063,2.164,Medium variant
36,2064,2.119,Medium variant
36,2065,2.079,Medium variant
36,2066,2.039,Medium variant
36,2067,2.002,Medium variant
36,2068,1.966,Medium variant
36,2069,1.93,Medium variant
36,2070,1.896,Medium variant
36,2071,1.865,Medium variant
36,2072,1.835,Medium variant
36,2073,1.806,Medium variant
36,2074,1.78,Medium variant
36,2075,1.753,Medium variant
36,2076,1.724,Medium variant
36,2077,1.693,Medium variant
36,2078,1.658,Medium variant
36,2079,1.621,Medium variant
36,2080,1.583,Medium variant
36,2081,1.545,Medium variant
36,2082,1.51,Medium variant
36,2083,1.48,Medium variant
36,2084,1.454,Medium variant
36,2085,1.434,Medium variant
36,2086,1.418,Medium variant
36,2087,1.405,Medium variant
36,2088,1.392,Medium variant
36,2089,1.381,Medium variant
36,2090,1.368,Medium variant
36,2091,1.353,Medium variant
36,2092,1.335,Medium variant
36,2093,1.315,Medium variant
36,2094,1.291,Medium variant
36,2095,1.263,Medium variant
36,2096,1.232,Medium variant
36,2097,1.196,Medium variant
36,2098,1.157,Medium variant
36,2099,1.114,Medium variant
554,2015,6.383,Medium variant
554,2016,6.219,Medium variant
554,2017,6.079,Medium variant
554,2018,5.95,Medium variant
554,2019,5.831,Medium variant
554,2020,5.716,Medium variant
554,2021,5.604,Medium variant
554,2022,5.491,Medium variant
554,2023,5.373,Medium variant
554,2024,5.249,Medium variant
554,2025,5.113,Medium variant
554,2026,4.962,Medium variant
554,2027,4.797,Medium variant
554,2028,4.62,Medium variant
554,2029,4.431,Medium variant
554,2030,4.232,Medium variant
554,2031,4.024,Medium variant
554,2032,3.811,Medium variant
554,2033,3.597,Medium variant
554,2034,3.385,Medium variant
554,2035,3.178,Medium variant
554,2036,2.979,Medium variant
554,2037,2.788,Medium variant
554,2038,2.607,Medium variant
554,2039,2.436,Medium variant
554,2040,2.274,Medium variant
554,2041,2.123,Medium variant
554,2042,1.981,Medium variant
554,2043,1.844,Medium variant
554,2044,1.714,Medium variant
554,2045,1.59,Medium variant
554,2046,1.47,Medium variant
554,2047,1.353,Medium variant
554,2048,1.241,Medium variant
554,2049,1.134,Medium variant
554,2050,1.034,Medium variant
554,2051,0.941,Medium variant
554,2052,0.856,Medium variant
554,2053,0.782,Medium variant
554,2054,0.718,Medium variant
554,2055,0.665,Medium variant
554,2056,0.624,Medium variant
554,2057,0.592,Medium variant
554,2058,0.57,Medium variant
554,2059,0.555,Medium variant
554,2060,0.549,Medium variant
554,2061,0.549,Medium variant
554,2062,0.556,Medium variant
554,2063,0.567,Medium variant
554,2064,0.579,Medium variant
554,2065,0.593,Medium variant
554,2066,0.604,Medium variant
554,2067,0.611,Medium variant
554,2068,0.615,Medium variant
554,2069,0.612,Medium variant
554,2070,0.605,Medium variant
554,2071,0.592,Medium variant
554,2072,0.574,Medium variant
554,2073,0.551,Medium variant
554,2074,0.524,Medium variant
554,2075,0.49,Medium variant
554,2076,0.446,Medium variant
554,2077,0.393,Medium variant
554,2078,0.33,Medium variant
554,2079,0.258,Medium variant
554,2080,0.178,Medium variant
554,2081,0.092,Medium variant
554,2082,0.004,Medium variant
554,2083,-0.085,Medium variant
554,2084,-0.172,Medium variant
554,2085,-0.255,Medium variant
554,2086,-0.334,Medium variant
554,2087,-0.41,Medium variant
554,2088,-0.482,Medium variant
554,2089,-0.549,Medium variant
554,2090,-0.611,Medium variant
554,2091,-0.668,Medium variant
554,2092,-0.718,Medium variant
554,2093,-0.764,Medium variant
554,2094,-0.803,Medium variant
554,2095,-0.837,Medium variant
554,2096,-0.865,Medium variant
554,2097,-0.887,Medium variant
554,2098,-0.904,Medium variant
554,2099,-0.915,Medium variant
928,2015,19.66,Medium variant
928,2016,19.344,Medium variant
928,2017,19.048,Medium variant
928,2018,18.765,Medium variant
928,2019,18.492,Medium variant
928,2020,18.227,Medium variant
928,2021,17.969,Medium variant
928,2022,17.716,Medium variant
928,2023,17.467,Medium variant
928,2024,17.221,Medium variant
928,2025,16.974,Medium variant
928,2026,16.728,Medium variant
928,2027,16.482,Medium variant
928,2028,16.235,Medium variant
928,2029,15.987,Medium variant
928,2030,15.737,Medium variant
928,2031,15.484,Medium variant
928,2032,15.228,Medium variant
928,2033,14.969,Medium variant
928,2034,14.707,Medium variant
928,2035,14.443,Medium variant
928,2036,14.177,Medium variant
928,2037,13.909,Medium variant
928,2038,13.64,Medium variant
928,2039,13.372,Medium variant
928,2040,13.106,Medium variant
928,2041,12.842,Medium variant
928,2042,12.58,Medium variant
928,2043,12.322,Medium variant
928,2044,12.069,Medium variant
928,2045,11.819,Medium variant
928,2046,11.574,Medium variant
928,2047,11.334,Medium variant
928,2048,11.096,Medium variant
928,2049,10.863,Medium variant
928,2050,10.634,Medium variant
928,2051,10.409,Medium variant
928,2052,10.189,Medium variant
928,2053,9.973,Medium variant
928,2054,9.76,Medium variant
928,2055,9.551,Medium variant
928,2056,9.344,Medium variant
928,2057,9.138,Medium variant
928,2058,8.933,Medium variant
928,2059,8.729,Medium variant
928,2060,8.525,Medium variant
928,2061,8.321,Medium variant
928,2062,8.117,Medium variant
928,2063,7.915,Medium variant
928,2064,7.713,Medium variant
928,2065,7.512,Medium variant
928,2066,7.311,Medium variant
928,2067,7.111,Medium variant
928,2068,6.911,Medium variant
928,2069,6.711,Medium variant
928,2070,6.513,Medium variant
928,2071,6.317,Medium variant
928,2072,6.124,Medium variant
928,2073,5.934,Medium variant
928,2074,5.748,Medium variant
928,2075,5.564,Medium variant
928,2076,5.382,Medium variant
928,2077,5.201,Medium variant
928,2078,5.022,Medium variant
928,2079,4.844,Medium variant
928,2080,4.668,Medium variant
928,2081,4.494,Medium variant
928,2082,4.324,Medium variant
928,2083,4.159,Medium variant
928,2084,3.998,Medium variant
928,2085,3.843,Medium variant
928,2086,3.693,Medium variant
928,2087,3.547,Medium variant
928,2088,3.406,Medium variant
928,2089,3.268,Medium variant
928,2090,3.134,Medium variant
928,2091,3.002,Medium variant
928,2092,2.873,Medium variant
928,2093,2.746,Medium variant
928,2094,2.62,Medium variant
928,2095,2.497,Medium variant
928,2096,2.374,Medium variant
928,2097,2.254,Medium variant
928,2098,2.134,Medium variant
928,2099,2.016,Medium variant
242,2015,12.706,Medium variant
242,2016,12.23,Medium variant
242,2017,11.76,Medium variant
242,2018,11.304,Medium variant
242,2019,10.869,Medium variant
242,2020,10.457,Medium variant
242,2021,10.075,Medium variant
242,2022,9.716,Medium variant
242,2023,9.38,Medium variant
242,2024,9.064,Medium variant
242,2025,8.769,Medium variant
242,2026,8.493,Medium variant
242,2027,8.232,Medium variant
242,2028,7.983,Medium variant
242,2029,7.743,Medium variant
242,2030,7.509,Medium variant
242,2031,7.279,Medium variant
242,2032,7.052,Medium variant
242,2033,6.828,Medium variant
242,2034,6.603,Medium variant
242,2035,6.377,Medium variant
242,2036,6.149,Medium variant
242,2037,5.92,Medium variant
242,2038,5.69,Medium variant
242,2039,5.461,Medium variant
242,2040,5.23,Medium variant
242,2041,5.001,Medium variant
242,2042,4.771,Medium variant
242,2043,4.544,Medium variant
242,2044,4.318,Medium variant
242,2045,4.098,Medium variant
242,2046,3.883,Medium variant
242,2047,3.672,Medium variant
242,2048,3.469,Medium variant
242,2049,3.272,Medium variant
242,2050,3.079,Medium variant
242,2051,2.889,Medium variant
242,2052,2.701,Medium variant
242,2053,2.513,Medium variant
242,2054,2.326,Medium variant
242,2055,2.139,Medium variant
242,2056,1.955,Medium variant
242,2057,1.775,Medium variant
242,2058,1.598,Medium variant
242,2059,1.427,Medium variant
242,2060,1.261,Medium variant
242,2061,1.099,Medium variant
242,2062,0.942,Medium variant
242,2063,0.787,Medium variant
242,2064,0.635,Medium variant
242,2065,0.486,Medium variant
242,2066,0.341,Medium variant
242,2067,0.201,Medium variant
242,2068,0.065,Medium variant
242,2069,-0.066,Medium variant
242,2070,-0.194,Medium variant
242,2071,-0.318,Medium variant
242,2072,-0.439,Medium variant
242,2073,-0.557,Medium variant
242,2074,-0.673,Medium variant
242,2075,-0.787,Medium variant
242,2076,-0.9,Medium variant
242,2077,-1.011,Medium variant
242,2078,-1.119,Medium variant
242,2079,-1.228,Medium variant
242,2080,-1.334,Medium variant
242,2081,-1.441,Medium variant
242,2082,-1.549,Medium variant
242,2083,-1.658,Medium variant
242,2084,-1.767,Medium variant
242,2085,-1.882,Medium variant
242,2086,-2.002,Medium variant
242,2087,-2.129,Medium variant
242,2088,-2.261,Medium variant
242,2089,-2.399,Medium variant
242,2090,-2.541,Medium variant
242,2091,-2.681,Medium variant
242,2092,-2.82,Medium variant
242,2093,-2.955,Medium variant
242,2094,-3.085,Medium variant
242,2095,-3.207,Medium variant
242,2096,-3.321,Medium variant
242,2097,-3.427,Medium variant
242,2098,-3.526,Medium variant
242,2099,-3.617,Medium variant
540,2015,8.207,Medium variant
540,2016,8.058,Medium variant
540,2017,7.94,Medium variant
540,2018,7.828,Medium variant
540,2019,7.709,Medium variant
540,2020,7.576,Medium variant
540,2021,7.43,Medium variant
540,2022,7.278,Medium variant
540,2023,7.124,Medium variant
540,2024,6.971,Medium variant
540,2025,6.816,Medium variant
540,2026,6.662,Medium variant
540,2027,6.508,Medium variant
540,2028,6.354,Medium variant
540,2029,6.2,Medium variant
540,2030,6.046,Medium variant
540,2031,5.889,Medium variant
540,2032,5.73,Medium variant
