country_code,year,total_population_natural_change_increase
504,2056,112.33
504,2057,102.658
504,2058,93.097
504,2059,83.68
504,2060,74.418
504,2061,65.299
504,2062,56.317
504,2063,47.486
504,2064,38.849
504,2065,30.469
504,2066,22.414
504,2067,14.729
504,2068,7.437
504,2069,0.542
504,2070,-5.973
504,2071,-12.159
504,2072,-18.079
504,2073,-23.778
504,2074,-29.273
504,2075,-34.55
504,2076,-39.568
504,2077,-44.296
504,2078,-48.723
504,2079,-52.869
504,2080,-56.766
504,2081,-60.451
504,2082,-63.981
504,2083,-67.413
504,2084,-70.798
504,2085,-74.176
504,2086,-77.565
504,2087,-80.968
504,2088,-84.386
504,2089,-87.837
504,2090,-91.33
504,2091,-94.868
504,2092,-98.45
504,2093,-102.073
504,2094,-105.731
504,2095,-109.423
504,2096,-113.15
504,2097,-116.908
504,2098,-120.696
504,2099,-124.517
508,1950,97.457
508,1951,100.173
508,1952,105.642
508,1953,111.181
508,1954,116.792
508,1955,122.472
508,1956,128.215
508,1957,134.018
508,1958,139.868
508,1959,145.743
508,1960,151.626
508,1961,157.497
508,1962,163.348
508,1963,169.192
508,1964,175.064
508,1965,180.973
508,1966,186.927
508,1967,192.989
508,1968,199.261
508,1969,205.858
508,1970,213.084
508,1971,221.281
508,1972,230.518
508,1973,240.667
508,1974,251.459
508,1975,262.41
508,1976,272.928
508,1977,282.473
508,1978,290.636
508,1979,297.216
508,1980,301.962
508,1981,304.759
508,1982,306.068
508,1983,306.526
508,1984,306.728
508,1985,307.419
508,1986,309.346
508,1987,313.052
508,1988,318.978
508,1989,327.444
508,1990,338.724
508,1991,352.883
508,1992,369.412
508,1993,387.695
508,1994,407.259
508,1995,427.517
508,1996,447.895
508,1997,467.992
508,1998,487.483
508,1999,506.132
508,2000,523.858
508,2001,540.781
508,2002,557.286
508,2003,573.708
508,2004,590.174
508,2005,606.843
508,2006,623.833
508,2007,641.102
508,2008,658.56
508,2009,676.111
508,2010,693.501
508,2011,710.418
508,2012,726.681
508,2013,742.252
508,2014,757.228
508,2015,771.851
508,2016,786.462
508,2017,801.45
508,2018,817.128
508,2019,833.662
508,2020,851.161
508,2021,869.622
508,2022,888.82
508,2023,908.519
508,2024,928.571
508,2025,948.851
508,2026,969.257
508,2027,989.685
508,2028,1010.009
508,2029,1030.083
508,2030,1049.785
508,2031,1069.041
508,2032,1087.839
508,2033,1106.155
508,2034,1123.93
508,2035,1141.11
508,2036,1157.667
508,2037,1173.625
508,2038,1189.019
508,2039,1203.867
508,2040,1218.224
508,2041,1232.163
508,2042,1245.723
508,2043,1258.908
508,2044,1271.693
508,2045,1284.037
508,2046,1295.888
508,2047,1307.152
508,2048,1317.729
508,2049,1327.536
508,2050,1336.481
508,2051,1344.489
508,2052,1351.556
508,2053,1357.693
508,2054,1362.912
508,2055,1367.261
508,2056,1370.814
508,2057,1373.651
508,2058,1375.828
508,2059,1377.367
508,2060,1378.249
508,2061,1378.429
508,2062,1377.848
508,2063,1376.469
508,2064,1374.297
508,2065,1371.348
508,2066,1367.656
508,2067,1363.272
508,2068,1358.238
508,2069,1352.579
508,2070,1346.303
508,2071,1339.401
508,2072,1331.858
508,2073,1323.67
508,2074,1314.849
508,2075,1305.406
508,2076,1295.35
508,2077,1284.701
508,2078,1273.485
508,2079,1261.731
508,2080,1249.465
508,2081,1236.708
508,2082,1223.471
508,2083,1209.773
508,2084,1195.636
508,2085,1181.061
508,2086,1166.042
508,2087,1150.575
508,2088,1134.679
508,2089,1118.387
508,2090,1101.74
508,2091,1084.781
508,2092,1067.543
508,2093,1050.058
508,2094,1032.35
508,2095,1014.431
508,2096,996.312
508,2097,977.994
508,2098,959.481
508,2099,940.77
512,1950,8.6
512,1951,8.918
512,1952,9.555
512,1953,10.198
512,1954,10.847
512,1955,11.5
512,1956,12.16
512,1957,12.823
512,1958,13.493
512,1959,14.168
512,1960,14.85
512,1961,15.542
512,1962,16.248
512,1963,16.974
512,1964,17.732
512,1965,18.511
512,1966,19.303
512,1967,20.112
512,1968,20.968
512,1969,21.907
512,1970,22.998
512,1971,24.313
512,1972,25.895
512,1973,27.757
512,1974,29.895
512,1975,32.298
512,1976,34.934
512,1977,37.727
512,1978,40.586
512,1979,43.432
512,1980,46.216
512,1981,48.906
512,1982,51.473
512,1983,53.863
512,1984,56.005
512,1985,57.796
512,1986,59.145
512,1987,60.026
512,1988,60.441
512,1989,60.406
512,1990,59.957
512,1991,59.157
512,1992,58.108
512,1993,56.913
512,1994,55.643
512,1995,54.327
512,1996,52.951
512,1997,51.511
512,1998,50.046
512,1999,48.636
512,2000,47.374
512,2001,46.344
512,2002,45.624
512,2003,45.294
512,2004,45.425
512,2005,46.154
512,2006,47.613
512,2007,49.766
512,2008,52.49
512,2009,55.626
512,2010,58.948
512,2011,62.204
512,2012,65.144
512,2013,67.552
512,2014,69.272
512,2015,70.189
512,2016,70.276
512,2017,69.671
512,2018,68.521
512,2019,66.91
512,2020,64.913
512,2021,62.599
512,2022,60.054
512,2023,57.382
512,2024,54.686
512,2025,52.049
512,2026,49.516
512,2027,47.1
512,2028,44.827
512,2029,42.752
512,2030,40.936
512,2031,39.426
512,2032,38.219
512,2033,37.296
512,2034,36.642
512,2035,36.241
512,2036,36.067
512,2037,36.064
512,2038,36.159
512,2039,36.288
512,2040,36.392
512,2041,36.431
512,2042,36.378
512,2043,36.205
512,2044,35.866
512,2045,35.327
512,2046,34.564
512,2047,33.587
512,2048,32.409
512,2049,31.032
512,2050,29.453
512,2051,27.672
512,2052,25.714
512,2053,23.612
512,2054,21.402
512,2055,19.116
512,2056,16.777
512,2057,14.414
512,2058,12.061
512,2059,9.762
512,2060,7.551
512,2061,5.452
512,2062,3.475
512,2063,1.627
512,2064,-0.076
512,2065,-1.619
512,2066,-2.994
512,2067,-4.213
512,2068,-5.293
512,2069,-6.244
512,2070,-7.076
512,2071,-7.8
512,2072,-8.432
512,2073,-8.989
512,2074,-9.491
512,2075,-9.954
512,2076,-10.387
512,2077,-10.793
512,2078,-11.181
512,2079,-11.559
512,2080,-11.936
512,2081,-12.313
512,2082,-12.691
512,2083,-13.068
512,2084,-13.45
512,2085,-13.842
512,2086,-14.25
512,2087,-14.675
512,2088,-15.113
512,2089,-15.561
512,2090,-16.013
512,2091,-16.46
512,2092,-16.894
512,2093,-17.311
512,2094,-17.704
512,2095,-18.069
512,2096,-18.405
512,2097,-18.712
512,2098,-18.988
512,2099,-19.233
516,1950,9.54
516,1951,9.758
516,1952,10.204
516,1953,10.667
516,1954,11.149
516,1955,11.65
516,1956,12.169
516,1957,12.704
516,1958,13.256
516,1959,13.824
516,1960,14.405
516,1961,15.001
516,1962,15.614
516,1963,16.252
516,1964,16.923
516,1965,17.652
516,1966,18.467
516,1967,19.375
516,1968,20.378
516,1969,21.462
516,1970,22.607
516,1971,23.788
516,1972,24.97
516,1973,26.117
516,1974,27.204
516,1975,28.199
516,1976,29.077
516,1977,29.845
516,1978,30.525
516,1979,31.138
516,1980,31.722
516,1981,32.328
516,1982,32.996
516,1983,33.753
516,1984,34.609
516,1985,35.577
516,1986,36.661
516,1987,37.818
516,1988,38.991
516,1989,40.127
516,1990,41.161
516,1991,42.032
516,1992,42.699
516,1993,43.126
516,1994,43.291
516,1995,43.125
516,1996,42.57
516,1997,41.669
516,1998,40.525
516,1999,39.26
516,2000,38.059
516,2001,37.132
516,2002,36.629
516,2003,36.648
516,2004,37.233
516,2005,38.397
516,2006,40.09
516,2007,42.141
516,2008,44.358
516,2009,46.606
516,2010,48.734
516,2011,50.612
516,2012,52.192
516,2013,53.443
516,2014,54.339
516,2015,54.889
516,2016,55.144
516,2017,55.211
516,2018,55.183
516,2019,55.109
516,2020,55.023
516,2021,54.931
516,2022,54.819
516,2023,54.678
516,2024,54.521
516,2025,54.359
516,2026,54.2
516,2027,54.045
516,2028,53.897
516,2029,53.761
516,2030,53.643
516,2031,53.547
516,2032,53.467
516,2033,53.399
516,2034,53.341
516,2035,53.289
516,2036,53.24
516,2037,53.189
516,2038,53.127
516,2039,53.048
516,2040,52.942
516,2041,52.806
516,2042,52.633
516,2043,52.422
516,2044,52.162
516,2045,51.852
516,2046,51.482
516,2047,51.055
516,2048,50.573
516,2049,50.037
516,2050,49.453
516,2051,48.823
516,2052,48.153
516,2053,47.453
516,2054,46.726
516,2055,45.976
516,2056,45.204
516,2057,44.41
516,2058,43.595
516,2059,42.764
516,2060,41.918
516,2061,41.061
516,2062,40.196
516,2063,39.323
516,2064,38.445
516,2065,37.563
516,2066,36.674
516,2067,35.781
516,2068,34.881
516,2069,33.972
516,2070,33.058
516,2071,32.138
516,2072,31.21
516,2073,30.277
516,2074,29.341
516,2075,28.403
516,2076,27.462
516,2077,26.52
516,2078,25.578
516,2079,24.639
516,2080,23.702
516,2081,22.769
516,2082,21.84
516,2083,20.914
516,2084,19.991
516,2085,19.073
516,2086,18.156
516,2087,17.242
516,2088,16.33
516,2089,15.418
516,2090,14.508
516,2091,13.601
516,2092,12.694
516,2093,11.789
516,2094,10.887
516,2095,9.987
516,2096,9.088
516,2097,8.192
516,2098,7.299
516,2099,6.407
524,1950,172.571
524,1951,171.567
524,1952,169.79
524,1953,168.478
524,1954,167.63
524,1955,167.253
524,1956,167.365
524,1957,167.99
524,1958,169.177
524,1959,171.007
524,1960,173.573
524,1961,176.967
524,1962,181.268
524,1963,186.506
524,1964,192.647
524,1965,199.599
524,1966,207.231
524,1967,215.38
524,1968,223.914
524,1969,232.76
524,1970,241.907
524,1971,251.401
524,1972,261.321
524,1973,271.705
524,1974,282.528
524,1975,293.749
524,1976,305.321
524,1977,317.171
524,1978,329.228
524,1979,341.436
524,1980,353.749
524,1981,366.142
524,1982,378.624
524,1983,391.197
524,1984,403.846
524,1985,416.628
524,1986,429.628
524,1987,442.851
524,1988,456.232
524,1989,469.648
524,1990,483.113
524,1991,496.683
524,1992,510.164
524,1993,523.186
524,1994,535.277
524,1995,545.78
524,1996,554.029
524,1997,559.621
524,1998,562.308
524,1999,561.987
524,2000,558.711
524,2001,552.742
524,2002,544.667
524,2003,535.048
524,2004,524.233
524,2005,512.215
524,2006,498.77
524,2007,483.913
524,2008,468.001
524,2009,451.709
524,2010,436.148
524,2011,422.525
524,2012,411.566
524,2013,403.622
524,2014,398.693
524,2015,396.394
524,2016,395.955
524,2017,396.172
524,2018,395.973
524,2019,394.75
524,2020,392.072
524,2021,387.814
524,2022,382.302
524,2023,375.817
524,2024,368.384
524,2025,359.99
524,2026,350.632
524,2027,340.441
524,2028,329.604
524,2029,318.326
524,2030,306.817
524,2031,295.258
524,2032,283.806
524,2033,272.627
524,2034,261.887
524,2035,251.754
524,2036,242.337
524,2037,233.577
524,2038,225.38
524,2039,217.677
524,2040,210.375
524,2041,203.361
524,2042,196.476
524,2043,189.561
524,2044,182.481
524,2045,175.124
524,2046,167.416
524,2047,159.374
524,2048,151.017
524,2049,142.333
524,2050,133.319
524,2051,123.987
524,2052,114.4
524,2053,104.623
524,2054,94.711
524,2055,84.715
524,2056,74.676
524,2057,64.622
524,2058,54.579
524,2059,44.584
524,2060,34.664
524,2061,24.831
524,2062,15.072
524,2063,5.374
524,2064,-4.268
524,2065,-13.869
524,2066,-23.458
524,2067,-33.045
524,2068,-42.63
524,2069,-52.201
524,2070,-61.748
524,2071,-71.262
524,2072,-80.706
524,2073,-90.03
524,2074,-99.18
524,2075,-108.097
524,2076,-116.722
524,2077,-125.028
524,2078,-132.996
524,2079,-140.612
524,2080,-147.902
524,2081,-154.923
524,2082,-161.718
524,2083,-168.295
524,2084,-174.626
524,2085,-180.656
524,2086,-186.317
524,2087,-191.532
524,2088,-196.23
524,2089,-200.365
524,2090,-203.916
524,2091,-206.885
524,2092,-209.287
524,2093,-211.137
524,2094,-212.456
524,2095,-213.255
524,2096,-213.538
524,2097,-213.31
524,2098,-212.574
524,2099,-211.33
528,1950,149.989
528,1951,149.743
528,1952,149.413
528,1953,149.404
528,1954,149.72
528,1955,150.353
528,1956,151.28
528,1957,152.449
528,1958,153.775
528,1959,155.115
528,1960,156.288
528,1961,157.083
528,1962,157.256
528,1963,156.576
528,1964,154.854
528,1965,151.829
528,1966,147.283
528,1967,141.305
528,1968,134.107
528,1969,125.925
528,1970,117.049
528,1971,107.801
528,1972,98.575
528,1973,89.77
528,1974,81.72
528,1975,74.74
528,1976,69.023
528,1977,64.498
528,1978,61.062
528,1979,58.679
528,1980,57.287
528,1981,56.779
528,1982,56.938
528,1983,57.536
528,1984,58.39
528,1985,59.344
528,1986,60.305
528,1987,61.243
528,1988,62.103
528,1989,62.793
528,1990,63.2
528,1991,63.241
528,1992,62.937
528,1993,62.346
528,1994,61.522
528,1995,60.607
528,1996,59.778
528,1997,59.156
528,1998,58.793
528,1999,58.661
528,2000,58.646
528,2001,58.572
528,2002,58.242
528,2003,57.512
528,2004,56.33
528,2005,54.675
528,2006,52.581
528,2007,50.192
528,2008,47.656
528,2009,45.072
528,2010,42.551
528,2011,40.184
528,2012,38.008
528,2013,36.047
528,2014,34.324
528,2015,32.85
528,2016,31.614
528,2017,30.541
528,2018,29.548
528,2019,28.577
528,2020,27.572
528,2021,26.49
528,2022,25.3
528,2023,23.966
528,2024,22.445
528,2025,20.695
528,2026,18.691
528,2027,16.439
528,2028,13.957
528,2029,11.254
528,2030,8.331
528,2031,5.19
528,2032,1.866
528,2033,-1.592
528,2034,-5.131
528,2035,-8.71
528,2036,-12.301
528,2037,-15.864
528,2038,-19.344
528,2039,-22.674
528,2040,-25.784
528,2041,-28.622
528,2042,-31.165
528,2043,-33.391
528,2044,-35.277
528,2045,-36.799
528,2046,-37.953
528,2047,-38.772
528,2048,-39.297
528,2049,-39.561
528,2050,-39.603
528,2051,-39.46
528,2052,-39.164
528,2053,-38.737
528,2054,-38.201
528,2055,-37.554
528,2056,-36.779
528,2057,-35.855
528,2058,-34.772
528,2059,-33.549
528,2060,-32.191
528,2061,-30.708
528,2062,-29.13
528,2063,-27.503
528,2064,-25.872
528,2065,-24.282
528,2066,-22.772
528,2067,-21.367
528,2068,-20.098
528,2069,-19.0
528,2070,-18.11
528,2071,-17.456
528,2072,-17.027
528,2073,-16.799
528,2074,-16.75
528,2075,-16.848
528,2076,-17.057
528,2077,-17.331
528,2078,-17.632
528,2079,-17.929
528,2080,-18.205
528,2081,-18.461
528,2082,-18.713
528,2083,-18.966
528,2084,-19.215
528,2085,-19.45
528,2086,-19.662
528,2087,-19.844
528,2088,-19.989
528,2089,-20.093
528,2090,-20.154
528,2091,-20.172
528,2092,-20.149
528,2093,-20.086
528,2094,-19.99
528,2095,-19.858
528,2096,-19.693
528,2097,-19.495
528,2098,-19.265
528,2099,-19.002
531,1950,2.489
531,1951,2.589
531,1952,2.774
531,1953,2.923
531,1954,3.039
531,1955,3.121
531,1956,3.169
531,1957,3.188
531,1958,3.18
531,1959,3.15
531,1960,3.108
531,1961,3.06
531,1962,3.014
531,1963,2.975
531,1964,2.945
531,1965,2.919
531,1966,2.887
531,1967,2.84
531,1968,2.774
531,1969,2.69
531,1970,2.593
531,1971,2.494
531,1972,2.401
531,1973,2.324
531,1974,2.264
531,1975,2.224
531,1976,2.201
531,1977,2.188
531,1978,2.181
531,1979,2.176
531,1980,2.174
531,1981,2.175
531,1982,2.18
531,1983,2.188
531,1984,2.197
531,1985,2.2
531,1986,2.194
531,1987,2.173
531,1988,2.138
531,1989,2.084
531,1990,2.01
531,1991,1.914
531,1992,1.8
531,1993,1.673
531,1994,1.538
531,1995,1.399
531,1996,1.263
531,1997,1.134
531,1998,1.015
531,1999,0.91
531,2000,0.821
531,2001,0.748
531,2002,0.687
531,2003,0.638
531,2004,0.6
531,2005,0.576
531,2006,0.566
531,2007,0.573
531,2008,0.596
531,2009,0.629
531,2010,0.667
531,2011,0.706
531,2012,0.741
531,2013,0.766
531,2014,0.781
531,2015,0.783
531,2016,0.774
531,2017,0.758
531,2018,0.738
531,2019,0.715
531,2020,0.692
531,2021,0.665
531,2022,0.637
531,2023,0.606
531,2024,0.573
531,2025,0.539
531,2026,0.504
531,2027,0.467
531,2028,0.429
531,2029,0.392
531,2030,0.355
531,2031,0.32
531,2032,0.286
531,2033,0.253
531,2034,0.223
531,2035,0.195
531,2036,0.17
531,2037,0.148
531,2038,0.128
531,2039,0.11
531,2040,0.095
531,2041,0.082
531,2042,0.071
531,2043,0.062
531,2044,0.054
531,2045,0.046
531,2046,0.04
531,2047,0.034
531,2048,0.029
531,2049,0.024
531,2050,0.02
531,2051,0.016
531,2052,0.011
531,2053,0.008
531,2054,0.005
531,2055,0.004
531,2056,0.004
531,2057,0.005
531,2058,0.007
531,2059,0.01
531,2060,0.015
531,2061,0.02
531,2062,0.026
531,2063,0.032
531,2064,0.039
531,2065,0.045
531,2066,0.05
531,2067,0.055
531,2068,0.059
531,2069,0.061
531,2070,0.061
531,2071,0.059
531,2072,0.057
531,2073,0.051
531,2074,0.045
531,2075,0.037
531,2076,0.026
531,2077,0.014
531,2078,0.001
531,2079,-0.013
531,2080,-0.026
531,2081,-0.042
531,2082,-0.057
531,2083,-0.071
531,2084,-0.086
531,2085,-0.099
531,2086,-0.111
531,2087,-0.121
531,2088,-0.131
531,2089,-0.138
531,2090,-0.144
531,2091,-0.149
531,2092,-0.154
531,2093,-0.157
531,2094,-0.161
531,2095,-0.162
531,2096,-0.165
531,2097,-0.167
531,2098,-0.168
531,2099,-0.169
533,1950,1.387
533,1951,1.404
533,1952,1.436
533,1953,1.465
533,1954,1.491
533,1955,1.513
533,1956,1.532
533,1957,1.545
533,1958,1.553
533,1959,1.555
533,1960,1.548
533,1961,1.53
533,1962,1.501
533,1963,1.461
533,1964,1.412
533,1965,1.355
533,1966,1.296
533,1967,1.236
533,1968,1.181
533,1969,1.132
533,1970,1.092
533,1971,1.06
533,1972,1.035
533,1973,1.016
533,1974,1.001
533,1975,0.991
533,1976,0.985
533,1977,0.983
533,1978,0.982
533,1979,0.982
533,1980,0.981
533,1981,0.977
533,1982,0.968
533,1983,0.956
533,1984,0.941
533,1985,0.921
533,1986,0.9
533,1987,0.879
533,1988,0.859
533,1989,0.84
533,1990,0.826
533,1991,0.811
533,1992,0.799
533,1993,0.787
533,1994,0.775
533,1995,0.762
533,1996,0.747
533,1997,0.729
533,1998,0.709
533,1999,0.687
533,2000,0.66
533,2001,0.631
533,2002,0.6
533,2003,0.567
533,2004,0.532
533,2005,0.496
533,2006,0.458
533,2007,0.419
533,2008,0.379
533,2009,0.338
533,2010,0.298
533,2011,0.261
533,2012,0.226
533,2013,0.194
533,2014,0.167
533,2015,0.143
533,2016,0.124
533,2017,0.108
533,2018,0.095
533,2019,0.084
533,2020,0.075
533,2021,0.068
533,2022,0.06
533,2023,0.052
533,2024,0.044
533,2025,0.034
533,2026,0.02
533,2027,0.005
533,2028,-0.013
533,2029,-0.034
533,2030,-0.059
533,2031,-0.086
533,2032,-0.117
533,2033,-0.149
533,2034,-0.183
533,2035,-0.219
533,2036,-0.254
533,2037,-0.29
533,2038,-0.327
533,2039,-0.361
533,2040,-0.394
533,2041,-0.424
533,2042,-0.451
533,2043,-0.473
533,2044,-0.493
533,2045,-0.507
533,2046,-0.517
533,2047,-0.522
533,2048,-0.523
533,2049,-0.519
533,2050,-0.512
533,2051,-0.501
533,2052,-0.487
533,2053,-0.471
533,2054,-0.454
533,2055,-0.435
533,2056,-0.416
533,2057,-0.398
533,2058,-0.38
533,2059,-0.364
533,2060,-0.349
533,2061,-0.337
533,2062,-0.325
533,2063,-0.317
533,2064,-0.309
533,2065,-0.304
533,2066,-0.301
533,2067,-0.3
533,2068,-0.301
533,2069,-0.304
533,2070,-0.308
533,2071,-0.314
533,2072,-0.321
533,2073,-0.328
533,2074,-0.336
533,2075,-0.344
533,2076,-0.353
533,2077,-0.363
533,2078,-0.371
533,2079,-0.38
533,2080,-0.388
533,2081,-0.395
533,2082,-0.401
533,2083,-0.407
533,2084,-0.41
533,2085,-0.413
533,2086,-0.414
533,2087,-0.414
533,2088,-0.413
533,2089,-0.41
533,2090,-0.406
533,2091,-0.401
533,2092,-0.395
533,2093,-0.389
533,2094,-0.382
533,2095,-0.374
533,2096,-0.366
533,2097,-0.357
533,2098,-0.347
533,2099,-0.337
540,1950,1.18
540,1951,1.203
540,1952,1.251
540,1953,1.301
540,1954,1.353
540,1955,1.409
540,1956,1.469
540,1957,1.531
540,1958,1.596
540,1959,1.666
540,1960,1.741
540,1961,1.822
540,1962,1.908
540,1963,2.003
540,1964,2.107
540,1965,2.223
540,1966,2.359
540,1967,2.514
540,1968,2.683
540,1969,2.857
540,1970,3.019
540,1971,3.153
540,1972,3.243
540,1973,3.286
540,1974,3.281
540,1975,3.233
540,1976,3.158
540,1977,3.072
540,1978,2.992
540,1979,2.925
540,1980,2.876
540,1981,2.844
540,1982,2.821
540,1983,2.803
540,1984,2.792
540,1985,2.791
540,1986,2.805
540,1987,2.836
540,1988,2.885
540,1989,2.945
540,1990,3.012
540,1991,3.074
540,1992,3.124
540,1993,3.157
540,1994,3.168
540,1995,3.157
540,1996,3.124
540,1997,3.078
540,1998,3.025
540,1999,2.969
540,2000,2.915
540,2001,2.868
540,2002,2.828
540,2003,2.798
540,2004,2.773
540,2005,2.749
540,2006,2.717
540,2007,2.672
540,2008,2.611
540,2009,2.535
540,2010,2.451
540,2011,2.367
540,2012,2.292
540,2013,2.231
540,2014,2.189
540,2015,2.164
540,2016,2.152
540,2017,2.146
540,2018,2.14
540,2019,2.131
540,2020,2.119
540,2021,2.102
540,2022,2.082
540,2023,2.061
540,2024,2.039
540,2025,2.015
540,2026,1.99
540,2027,1.965
540,2028,1.938
540,2029,1.91
540,2030,1.88
540,2031,1.85
540,2032,1.817
540,2033,1.782
540,2034,1.745
540,2035,1.706
540,2036,1.665
540,2037,1.623
540,2038,1.58
540,2039,1.536
540,2040,1.491
540,2041,1.447
540,2042,1.404
540,2043,1.362
540,2044,1.32
540,2045,1.28
540,2046,1.241
540,2047,1.203
540,2048,1.167
540,2049,1.132
540,2050,1.097
540,2051,1.063
540,2052,1.029
540,2053,0.996
540,2054,0.962
540,2055,0.928
540,2056,0.894
540,2057,0.862
540,2058,0.828
540,2059,0.795
540,2060,0.763
540,2061,0.73
540,2062,0.698
540,2063,0.666
540,2064,0.634
540,2065,0.602
540,2066,0.569
540,2067,0.535
540,2068,0.501
540,2069,0.466
540,2070,0.431
540,2071,0.395
540,2072,0.36
540,2073,0.326
540,2074,0.291
540,2075,0.257
540,2076,0.224
540,2077,0.19
540,2078,0.155
540,2079,0.121
540,2080,0.085
540,2081,0.049
540,2082,0.014
540,2083,-0.02
540,2084,-0.053
540,2085,-0.083
540,2086,-0.111
540,2087,-0.137
540,2088,-0.159
540,2089,-0.179
540,2090,-0.196
540,2091,-0.211
540,2092,-0.224
540,2093,-0.236
540,2094,-0.247
540,2095,-0.257
540,2096,-0.266
540,2097,-0.275
540,2098,-0.282
540,2099,-0.29
548,1950,1.349
548,1951,1.377
548,1952,1.435
548,1953,1.496
548,1954,1.557
548,1955,1.62
548,1956,1.685
548,1957,1.751
548,1958,1.818
548,1959,1.885
548,1960,1.949
548,1961,2.01
548,1962,2.068
548,1963,2.121
548,1964,2.17
548,1965,2.215
548,1966,2.258
548,1967,2.299
548,1968,2.343
548,1969,2.391
548,1970,2.445
548,1971,2.508
548,1972,2.581
548,1973,2.662
548,1974,2.75
548,1975,2.844
548,1976,2.944
548,1977,3.045
548,1978,3.144
548,1979,3.241
548,1980,3.332
548,1981,3.416
548,1982,3.494
548,1983,3.568
548,1984,3.638
548,1985,3.707
548,1986,3.779
548,1987,3.856
548,1988,3.94
548,1989,4.031
548,1990,4.127
548,1991,4.227
548,1992,4.328
548,1993,4.426
548,1994,4.519
548,1995,4.605
548,1996,4.68
548,1997,4.745
548,1998,4.801
548,1999,4.848
548,2000,4.888
548,2001,4.922
548,2002,4.951
548,2003,4.98
548,2004,5.01
548,2005,5.046
548,2006,5.091
548,2007,5.145
548,2008,5.207
548,2009,5.277
548,2010,5.353
548,2011,5.429
548,2012,5.503
548,2013,5.57
548,2014,5.63
548,2015,5.68
548,2016,5.721
548,2017,5.755
548,2018,5.783
